단위사업코드,단위사업명,예산,당월집행액,집행월,분야코드,분야명,회계,회계명,회계년도,소관,소관명,프로그램코드,프로그램명,부문코드,부문명,누계집행액
1103,공무원인건비,69657000000.0,5721852150.0,02,040,국방,110,일반회계,2024,014,국방부,1100,급여정책,041,병력운영,10354757440.0
1105,건강보험부담금,470815000000.0,31093355360.0,02,040,국방,110,일반회계,2024,014,국방부,1100,급여정책,041,병력운영,31129938130.0
1231,급식비,1996810000000.0,143521416020.0,02,040,국방,110,일반회계,2024,014,국방부,1200,급식및피복,041,병력운영,220112496160.0
1241,피복비,633344000000.0,44423425250.0,02,040,국방,110,일반회계,2024,014,국방부,1200,급식및피복,041,병력운영,74147649470.0
8101,회계기금간전출,3717559000000.0,565532465000.0,02,040,국방,110,일반회계,2024,014,국방부,8100,회계기금간거래(전출금),041,병력운영,1094183129260.0
2131,정보통신체계운영,761009000000.0,47777079310.0,02,040,국방,110,일반회계,2024,014,국방부,2100,국방정보화,042,전력유지,85480980830.0
2231,군의무,335778000000.0,24072570270.0,02,040,국방,110,일반회계,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,121277479260.0
2233,장병여비지원,56394000000.0,3936048050.0,02,040,국방,110,일반회계,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,8905559270.0
2242,장병복지지원,1124975000000.0,11635202120.0,02,040,국방,110,일반회계,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,87151370330.0
2331,장비획득,575107000000.0,33093805090.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,37395303090.0
2332,물자획득,398480000000.0,18079134440.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,25487708300.0
2333,장비유지,4010826000000.0,456554334530.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,596336979260.0
2335,연료확보,995570000000.0,93915478660.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,126304436280.0
2336,수송활동,120057000000.0,11681375060.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,19022524690.0
2337,재난및안전관리,32527000000.0,1172000100.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,1190863670.0
2339,교육용탄약,148281000000.0,14625239770.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,19881197770.0
2340,탄약관리,145658000000.0,20940646040.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,21190212790.0
2341,군수정책지원,18266000000.0,103006730.0,02,040,국방,110,일반회계,2024,014,국방부,2300,군수지원및협력,042,전력유지,7188117680.0
2431,군인양성교육,51562000000.0,3317428410.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,4489269190.0
2432,군인적자원개발교육,114228000000.0,5542313820.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,7384687930.0
2434,과학화훈련,84994000000.0,4103250070.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,5347132270.0
2435,정훈문화활동,68333000000.0,1149571320.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,9527878250.0
2436,교육시설,259409000000.0,19211723530.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,21143479770.0
2438,훈련 및 교육 지원,127447000000.0,6316404580.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,10913736800.0
2439,군인사,164130000000.0,6183955050.0,02,040,국방,110,일반회계,2024,014,국방부,2400,군인사및교육훈련,042,전력유지,12396619690.0
2531,병영기본시설,534400000000.0,31093750280.0,02,040,국방,110,일반회계,2024,014,국방부,2500,군사시설건설및운영,042,전력유지,33322762560.0
2532,간부주거시설,1125271000000.0,12434552040.0,02,040,국방,110,일반회계,2024,014,국방부,2500,군사시설건설및운영,042,전력유지,14598077210.0
2533,일반시설개선,1477726215000.0,62572746180.0,02,040,국방,110,일반회계,2024,014,국방부,2500,군사시설건설및운영,042,전력유지,86159252710.0
2535,부지매입,10462000000.0,48048000.0,02,040,국방,110,일반회계,2024,014,국방부,2500,군사시설건설및운영,042,전력유지,48048000.0
2536,시설유지운영,1963921000000.0,130667728430.0,02,040,국방,110,일반회계,2024,014,국방부,2500,군사시설건설및운영,042,전력유지,231137517770.0
2631,예비군훈련장확보,65208000000.0,843654810.0,02,040,국방,110,일반회계,2024,014,국방부,2600,예비전력관리,042,전력유지,887864070.0
2632,예비전력유지,176294000000.0,6913989510.0,02,040,국방,110,일반회계,2024,014,국방부,2600,예비전력관리,042,전력유지,11011652180.0
3731,국방출판지원단 운영,7356000000.0,140175290.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,180434630.0
3733,해군보급창운영,2605000000.0,147048340.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,151769720.0
3735,국군수도병원운영,39313000000.0,2596307800.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,3469758170.0
3738,해군1수리창 운영,888000000.0,20734880.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,40781560.0
3739,공군83정비창 운영,1005000000.0,9313820.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,12687120.0
3740,국군대전병원운영,9019000000.0,736127990.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,1074613100.0
3742,해군2수리창 운영,1314000000.0,134328530.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,142451740.0
3743,공군82정비창 운영,3997000000.0,43146850.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,68947360.0
3744,국군의학연구소 운영,1961000000.0,73019170.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,119955200.0
3745,육군종합정비창 운영,19954000000.0,855444680.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,1186176740.0
3746,해군3수리창 운영,426000000.0,30945730.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,31005670.0
3747,공군종합보급창 운영,1510000000.0,87602610.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,171500290.0
3748,합동상호운용성기술센터 운영,2654000000.0,406839680.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,448176520.0
3750,해군정비창 운영,4125000000.0,139667710.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,212096650.0
3751,국방통합데이터센터 운영,80056000000.0,458737310.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,604461890.0
3752,육군종합보급창 운영,4745000000.0,146753840.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,191737290.0
3753,국방홍보원 운영,35525000000.0,2435553560.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,4292553060.0
3754,국방전산정보원 운영,27937000000.0,497571300.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,836717620.0
3755,국군복지단 운영,3714000000.0,235897360.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,511499980.0
3756,전라제주시설단 운영,86000000.0,5282460.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,7617370.0
3757,공군81정비창 운영,2675000000.0,0.0,02,040,국방,110,일반회계,2024,014,국방부,3700,책임운영기관 운영,042,전력유지,6412000.0
5131,주한미군 방위비분담금,1388649000000.0,124192761020.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,146953809740.0
5132,주한미군 기타분담금,23801000000.0,0.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,9623240850.0
5133,주한미군 시설부지지원,2000000000.0,48077220.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,529358870.0
5134,해외파병,38121000000.0,2147575270.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,3487077500.0
5135,무관부활동,17068000000.0,75455700.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,3564064990.0
5136,정책기획지원,23674000000.0,236017010.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,284392390.0
5137,한국국방연구원 운영,54427000000.0,0.0,02,040,국방,110,일반회계,2024,014,국방부,5100,정책기획 및 국제협력,042,전력유지,16328100000.0
7111,기본경비,375344000000.0,38178201070.0,02,040,국방,110,일반회계,2024,014,국방부,7100,국방행정지원,042,전력유지,67350204190.0
7131,국방행정지원,302406000000.0,27071707560.0,02,040,국방,110,일반회계,2024,014,국방부,7100,국방행정지원,042,전력유지,47130006000.0
7136,국방법무지원,19303000000.0,4048994930.0,02,040,국방,110,일반회계,2024,014,국방부,7100,국방행정지원,042,전력유지,9915632600.0
4231,미군기지이전사업,27553000000.0,388532660.0,02,040,국방,230,주한미군기지이전특별회계,2024,014,국방부,4200,미군기지이전사업,042,전력유지,430598850.0
4232,미군기지이전지원,56837000000.0,255589230.0,02,040,국방,230,주한미군기지이전특별회계,2024,014,국방부,4200,미군기지이전사업,042,전력유지,344179230.0
8610,회계기금간예수원금상환,484254000000.0,0.0,02,040,국방,230,주한미군기지이전특별회계,2024,014,국방부,8600,회계기금간거래(예수원금상환),042,전력유지,0.0
8710,회계기금간예수이자상환(공공자금관리기금),73977000000.0,0.0,02,040,국방,230,주한미군기지이전특별회계,2024,014,국방부,8700,회계기금간거래(예수이자상환),042,전력유지,0.0
4131,군시설이전사업,504439000000.0,14937433600.0,02,040,국방,232,국방·군사시설이전특별회계,2024,014,국방부,4100,국방군사시설이전사업,042,전력유지,16806792390.0
4132,사유재산정리,63776000000.0,15535916730.0,02,040,국방,232,국방·군사시설이전특별회계,2024,014,국방부,4100,국방군사시설이전사업,042,전력유지,15535916730.0
8710,회계기금간예수이자상환(군특회계),8486000000.0,0.0,02,040,국방,232,국방·군사시설이전특별회계,2024,014,국방부,8700,회계기금간거래(예수이자상환),042,전력유지,0.0
4331,군인연금,4040814000000.0,330986706670.0,02,080,사회복지,516,군인연금기금,2024,014,국방부,4300,군인연금(연금정책),083,공적연금,694876368140.0
7076,기금운영비,315000000.0,105530830.0,02,080,사회복지,516,군인연금기금,2024,014,국방부,7000,군인연금기금(기금운영비),083,공적연금,116680570.0
9710,여유자금운용,218055000000.0,593800000000.0,02,080,사회복지,516,군인연금기금,2024,014,국방부,9700,여유자금운용,083,공적연금,1142200000000.0
2237,장병복지향상,369517000000.0,27942879430.0,02,040,국방,544,군인복지기금,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,45189118610.0
2238,부대운영지원,27315000000.0,1918104800.0,02,040,국방,544,군인복지기금,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,3064990790.0
2239,장학및취업활동지원,17984000000.0,598910.0,02,040,국방,544,군인복지기금,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,8100598910.0
2240,전세자금융자,172107000000.0,19341186840.0,02,040,국방,544,군인복지기금,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,40636020860.0
2241,학자금대부,18035000000.0,7899930000.0,02,040,국방,544,군인복지기금,2024,014,국방부,2200,장병보건및복지향상,042,전력유지,8152830000.0
8910,공공자금관리기금예수이자상환,2301000000.0,0.0,02,040,국방,544,군인복지기금,2024,014,국방부,8900,기금간거래,042,전력유지,0.0
9702,여유자금운용,188626000000.0,15343779990.0,02,040,국방,544,군인복지기금,2024,014,국방부,9700,여유자금운용,042,전력유지,15610790780.0
9703,한국은행예치,35476000000.0,5000000000.0,02,040,국방,544,군인복지기금,2024,014,국방부,9700,여유자금운용,042,전력유지,5000000000.0
9704,여유자금운용,20445000000.0,5000000000.0,02,040,국방,544,군인복지기금,2024,014,국방부,9700,여유자금운용,042,전력유지,32254514750.0
