계정명,세출예산액,세출예산현액,이용및이체증액,이용및이체감액,전용증액,전용감액,불용액,지출금액,회계명,회계연도,다음년도이월액,소관명,전년도이월액,예비비지출결정증액,예비비지출결정감액,초과지출승인액
,439533499000.0,454853849660.0,321732000.0,-321732000.0,3387642000.0,-3387642000.0,22050486900.0,400827138980.0,일반회계,2009,31976223780.0,국회,15289750660.0,1300000000.0,-1300000000.0,30600000.0
,2886807021000.0,2886807021000.0,488609000.0,-488609000.0,360531000.0,-360531000.0,2975378440.0,2883771742560.0,일반회계,2009,59900000.0,금융위원회,0.0,0.0,0.0,0.0
,223951121000.0,232290860480.0,603830000.0,-603830000.0,2208470000.0,-2208470000.0,4604956420.0,225505829130.0,일반회계,2009,2180074930.0,기상청,8339739480.0,0.0,0.0,0.0
,777000000.0,777000000.0,0.0,0.0,0.0,0.0,0.0,19007760.0,혁신도시건설특별회계,2009,757992240.0,기상청,0.0,0.0,0.0,0.0
,15808385447000.0,13146440969560.0,1182239000.0,-111275000.0,7083972000.0,-7083972000.0,1192862021610.0,11950429210990.0,일반회계,2009,3149736960.0,기획재정부,5635271560.0,444911186000.0,-3113561899000.0,0.0
제주특별자치도계정,5122000000.0,5122000000.0,0.0,0.0,0.0,0.0,0.0,5122000000.0,국가균형발전특별회계,2009,0.0,노동부,0.0,0.0,0.0,0.0
농어촌특별세사업계정,855000000.0,855000000.0,0.0,0.0,0.0,0.0,0.0,855000000.0,농어촌구조개선특별회계,2009,0.0,노동부,0.0,0.0,0.0,0.0
투자계정,60684000000.0,60684000000.0,0.0,0.0,7282000.0,-7282000.0,10391091050.0,50292908950.0,에너지및자원사업특별회계,2009,0.0,노동부,0.0,0.0,0.0,0.0
,1325651492000.0,1341925005750.0,7247935000.0,-7247935000.0,11430883000.0,-11430883000.0,78351014040.0,1222611345900.0,일반회계,2009,40962645810.0,노동부,16273513750.0,0.0,0.0,0.0
,305000000.0,305000000.0,0.0,0.0,305000000.0,-305000000.0,0.0,0.0,혁신도시건설특별회계,2009,305000000.0,노동부,0.0,0.0,0.0,0.0
제주특별자치도계정,105124000000.0,105124000000.0,0.0,0.0,0.0,0.0,0.0,105124000000.0,국가균형발전특별회계,2009,0.0,농림수산식품부,0.0,0.0,0.0,0.0
지역개발사업계정,1732889000000.0,1832976000000.0,0.0,0.0,0.0,0.0,1019750000.0,1831956250000.0,국가균형발전특별회계,2009,0.0,농림수산식품부,100087000000.0,0.0,0.0,0.0
지역혁신사업계정,50434000000.0,50434000000.0,0.0,0.0,0.0,0.0,24244660.0,50409755340.0,국가균형발전특별회계,2009,0.0,농림수산식품부,0.0,0.0,0.0,0.0
구조개선사업계정,3590988869000.0,3686296292270.0,439915000.0,-439915000.0,32059635000.0,-32059635000.0,122540791450.0,3401461124580.0,농어촌구조개선특별회계,2009,162294376240.0,농림수산식품부,95307423270.0,0.0,0.0,0.0
농어촌특별세사업계정,4024569000000.0,4072134025140.0,0.0,0.0,2449918000.0,-2449918000.0,240892152540.0,3824237371890.0,농어촌구조개선특별회계,2009,7004500710.0,농림수산식품부,47565025140.0,0.0,0.0,0.0
손익계정,1465811502000.0,1743226043980.0,0.0,0.0,0.0,0.0,247901554780.0,1344791984200.0,양곡관리특별회계,2009,150532505000.0,농림수산식품부,277414541980.0,0.0,0.0,0.0
자본계정,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,양곡관리특별회계,2009,0.0,농림수산식품부,0.0,0.0,0.0,0.0
,4916255068000.0,4949613924699.0,3846928080.0,-407498000.0,18506083000.0,-18506083000.0,276284398704.0,4633860918500.0,일반회계,2009,39468607495.0,농림수산식품부,29892426619.0,0.0,0.0,27000000.0
,7769000000.0,10625363000.0,2856363000.0,0.0,0.0,0.0,0.0,0.0,혁신도시건설특별회계,2009,10625363000.0,농림수산식품부,0.0,0.0,0.0,0.0
제주특별자치도계정,5724000000.0,5724000000.0,0.0,0.0,0.0,0.0,0.0,5724000000.0,국가균형발전특별회계,2009,0.0,농촌진흥청,0.0,0.0,0.0,0.0
지역개발사업계정,24802000000.0,25802000000.0,0.0,0.0,0.0,0.0,0.0,25802000000.0,국가균형발전특별회계,2009,0.0,농촌진흥청,1000000000.0,0.0,0.0,0.0
지역혁신사업계정,23077000000.0,23077000000.0,0.0,0.0,0.0,0.0,0.0,23077000000.0,국가균형발전특별회계,2009,0.0,농촌진흥청,0.0,0.0,0.0,0.0
구조개선사업계정,66089000000.0,66089000000.0,0.0,0.0,675478000.0,-675478000.0,292631650.0,65796368350.0,농어촌구조개선특별회계,2009,0.0,농촌진흥청,0.0,0.0,0.0,0.0
,507811845000.0,504366481480.0,3527970000.0,-7217400080.0,20166537000.0,-20166537000.0,8582302160.0,495784179320.0,일반회계,2009,0.0,농촌진흥청,244066560.0,0.0,0.0,0.0
,29723000000.0,26866637000.0,0.0,-2856363000.0,0.0,0.0,0.0,1133233230.0,혁신도시건설특별회계,2009,25733403770.0,농촌진흥청,0.0,0.0,0.0,0.0
,223836413000.0,229674201700.0,0.0,0.0,240000000.0,-240000000.0,27023861500.0,192599410110.0,등기특별회계,2009,10050930090.0,대법원,5837788700.0,0.0,0.0,0.0
,1087368829000.0,1109362288600.0,0.0,0.0,3053000000.0,-3053000000.0,42245730940.0,1047193057370.0,일반회계,2009,19923500290.0,대법원,21993459600.0,0.0,0.0,0.0
,140209850000.0,149864022000.0,0.0,0.0,658000000.0,-658000000.0,11552103520.0,138109572080.0,일반회계,2009,202346400.0,대통령실,3006172000.0,6648000000.0,0.0,0.0
제주특별자치도계정,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,국가균형발전특별회계,2009,0.0,문화재청,0.0,0.0,0.0,0.0
지역개발사업계정,32008000000.0,32943747000.0,0.0,0.0,0.0,0.0,0.0,32943747000.0,국가균형발전특별회계,2009,0.0,문화재청,935747000.0,0.0,0.0,0.0
,459517729000.0,470047284930.0,0.0,0.0,627095000.0,-627095000.0,9512528140.0,457236133780.0,일반회계,2009,3298623010.0,문화재청,8540433930.0,0.0,0.0,1989122000.0
제주특별자치도계정,9488000000.0,9488000000.0,0.0,0.0,0.0,0.0,131000000.0,9357000000.0,국가균형발전특별회계,2009,0.0,문화체육관광부,0.0,0.0,0.0,0.0
지역개발사업계정,488301200000.0,508951200000.0,0.0,0.0,0.0,0.0,5992400000.0,502958800000.0,국가균형발전특별회계,2009,0.0,문화체육관광부,20650000000.0,0.0,0.0,0.0
지역혁신사업계정,24730000000.0,24730000000.0,0.0,0.0,0.0,0.0,0.0,24730000000.0,국가균형발전특별회계,2009,0.0,문화체육관광부,0.0,0.0,0.0,0.0
,56882000000.0,74727077450.0,0.0,0.0,0.0,0.0,12087648290.0,32582737760.0,아시아문화중심도시조성특별회계,2009,30056691400.0,문화체육관광부,17845077450.0,0.0,0.0,0.0
,1155658873000.0,1210557893930.0,18090036000.0,-18090036000.0,11425015000.0,-11425015000.0,74878733290.0,1123677627990.0,일반회계,2009,12001532650.0,문화체육관광부,52216201930.0,1844247000.0,0.0,838572000.0
,16767673000.0,16767673000.0,0.0,0.0,24405000.0,-24405000.0,774693450.0,15992979550.0,일반회계,2009,0.0,민주평화통일자문회의,0.0,0.0,0.0,0.0
,318935494000.0,322041720120.0,135000000.0,-135000000.0,613228000.0,-613228000.0,12564101430.0,309477618690.0,일반회계,2009,0.0,방송통신위원회,3106226120.0,0.0,0.0,0.0
,1078000000.0,1078000000.0,0.0,0.0,0.0,0.0,0.0,516404700.0,혁신도시건설특별회계,2009,561595300.0,방송통신위원회,0.0,0.0,0.0,0.0
,8714014489000.0,9014611958060.0,66773999000.0,-66773999000.0,45668787210.0,-45668787210.0,38272791310.0,8809855046590.0,일반회계,2009,166484120160.0,방위사업청,300597469060.0,0.0,0.0,0.0
,45000000000.0,45000000000.0,0.0,0.0,5210000.0,-5210000.0,10625173630.0,34374826370.0,교도작업특별회계,2009,0.0,법무부,0.0,0.0,0.0,0.0
,2202597197000.0,2233167342190.0,70260971000.0,-70260971000.0,19576024000.0,-19576024000.0,27888760190.0,2183608086710.0,일반회계,2009,21670495290.0,법무부,24061362190.0,6508783000.0,0.0,0.0
,6720000000.0,6720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,혁신도시건설특별회계,2009,6720000000.0,법무부,0.0,0.0,0.0,0.0
,21332586000.0,21332586000.0,0.0,0.0,139473000.0,-139473000.0,893620700.0,20438965300.0,일반회계,2009,0.0,법제처,0.0,0.0,0.0,0.0
,215066284000.0,215670929000.0,0.0,0.0,2927417000.0,-2927417000.0,9249977270.0,206420951730.0,일반회계,2009,0.0,병무청,604645000.0,0.0,0.0,0.0
,332000000.0,332000000.0,0.0,0.0,0.0,0.0,0.0,185628000.0,혁신도시건설특별회계,2009,146372000.0,병무청,0.0,0.0,0.0,0.0
제주특별자치도계정,2373000000.0,2373000000.0,0.0,0.0,0.0,0.0,0.0,2373000000.0,국가균형발전특별회계,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
지역개발사업계정,35268000000.0,35443105000.0,0.0,0.0,0.0,0.0,19350000.0,35423755000.0,국가균형발전특별회계,2009,0.0,보건복지가족부,175105000.0,0.0,0.0,0.0
손익계정,10040877000.0,10040877000.0,0.0,0.0,325256000.0,-325256000.0,1024729540.0,9016147460.0,국립공주병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
자본계정,3576673000.0,3656673000.0,0.0,0.0,0.0,0.0,14410250.0,3642262750.0,국립공주병원,2009,0.0,보건복지가족부,80000000.0,0.0,0.0,0.0
손익계정,13858776000.0,14726916000.0,0.0,0.0,452830000.0,-452830000.0,1060082010.0,13666833990.0,국립나주병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,868140000.0
자본계정,4748500000.0,5226640000.0,0.0,0.0,0.0,0.0,68040550.0,3988178740.0,국립나주병원,2009,1170420710.0,보건복지가족부,0.0,0.0,0.0,478140000.0
손익계정,8759217000.0,8759217000.0,0.0,0.0,131376000.0,-131376000.0,867516610.0,7891700390.0,국립마산병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
자본계정,1427472000.0,1427472000.0,0.0,0.0,0.0,0.0,26936910.0,1400535090.0,국립마산병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
손익계정,5698632000.0,5965632000.0,0.0,0.0,314015000.0,-314015000.0,434806370.0,5530825630.0,국립목포병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,267000000.0
자본계정,1791066000.0,1848066000.0,0.0,0.0,0.0,0.0,17713490.0,1486029360.0,국립목포병원,2009,344323150.0,보건복지가족부,0.0,0.0,0.0,57000000.0
손익계정,12744245000.0,13100042000.0,0.0,0.0,622160000.0,-622160000.0,1141119320.0,11958922680.0,국립부곡병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,355797000.0
자본계정,2686000000.0,2787297000.0,0.0,0.0,0.0,0.0,15417640.0,921832620.0,국립부곡병원,2009,1850046740.0,보건복지가족부,0.0,0.0,0.0,101297000.0
손익계정,24070632000.0,25170632000.0,0.0,0.0,320646000.0,-320646000.0,2413272530.0,22757359470.0,국립서울병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,1100000000.0
자본계정,2125000000.0,3825010860.0,0.0,0.0,0.0,0.0,1624575280.0,2200435580.0,국립서울병원,2009,0.0,보건복지가족부,1657010860.0,0.0,0.0,43000000.0
손익계정,71546174000.0,71598245000.0,0.0,0.0,4863000000.0,-4863000000.0,1962036860.0,69636208140.0,국립의료원,2009,0.0,보건복지가족부,52071000.0,0.0,0.0,0.0
자본계정,5626000000.0,6122830710.0,0.0,0.0,500000000.0,-500000000.0,99742820.0,5362677890.0,국립의료원,2009,660410000.0,보건복지가족부,496830710.0,0.0,0.0,0.0
손익계정,19769160000.0,20557560000.0,0.0,0.0,488500000.0,-488500000.0,1898079280.0,18659480720.0,국립재활원,2009,0.0,보건복지가족부,22000000.0,0.0,0.0,766400000.0
자본계정,20328128000.0,34943395210.0,0.0,0.0,0.0,0.0,4802286260.0,16488854450.0,국립재활원,2009,13652254500.0,보건복지가족부,14547267210.0,0.0,0.0,68000000.0
손익계정,8981007000.0,8981007000.0,0.0,0.0,451782000.0,-451782000.0,747341510.0,8233665490.0,국립춘천병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
자본계정,5333576000.0,5333576000.0,0.0,0.0,0.0,0.0,139478230.0,5194097770.0,국립춘천병원,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
농어촌특별세사업계정,77487000000.0,77487000000.0,0.0,0.0,0.0,0.0,196800000.0,77290200000.0,농어촌구조개선특별회계,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
투자계정,110500000000.0,110500000000.0,0.0,0.0,119602000.0,-119602000.0,25777794310.0,84722205690.0,에너지및자원사업특별회계,2009,0.0,보건복지가족부,0.0,0.0,0.0,0.0
,19451104250000.0,19801437210550.0,149776958000.0,-149776958000.0,58171066000.0,-58171066000.0,336855608070.0,19216625838710.0,일반회계,2009,247955763770.0,보건복지가족부,82207505550.0,267915455000.0,0.0,210000000.0
제주특별자치도계정,5564815000.0,5564815000.0,0.0,0.0,0.0,0.0,0.0,5564815000.0,국가균형발전특별회계,2009,0.0,산림청,0.0,0.0,0.0,0.0
지역개발사업계정,211592980000.0,216034184000.0,0.0,0.0,0.0,0.0,936000.0,216033248000.0,국가균형발전특별회계,2009,0.0,산림청,4112204000.0,329000000.0,0.0,0.0
손익계정,16434487000.0,16434487000.0,0.0,0.0,21358000.0,-21358000.0,1060273470.0,15374213530.0,국립자연휴양림관리소,2009,0.0,산림청,0.0,0.0,0.0,0.0
자본계정,15881000000.0,16023122010.0,0.0,0.0,0.0,0.0,8199270.0,16014922740.0,국립자연휴양림관리소,2009,0.0,산림청,142122010.0,0.0,0.0,0.0
임업진흥사업계정,722291999000.0,722953649000.0,0.0,0.0,0.0,0.0,9452492020.0,712576013980.0,농어촌구조개선특별회계,2009,925143000.0,산림청,661650000.0,0.0,0.0,0.0
,1287644554000.0,1333173023680.0,4241538000.0,-4241538000.0,1215910000.0,-1215910000.0,7944190520.0,1310675974360.0,일반회계,2009,14552858800.0,산림청,15567469680.0,29961000000.0,0.0,0.0
,8139000000.0,8139000000.0,0.0,0.0,0.0,0.0,71260.0,7399437040.0,혁신도시건설특별회계,2009,739491700.0,산림청,0.0,0.0,0.0,0.0
제주특별자치도계정,20683000000.0,20683000000.0,0.0,0.0,0.0,0.0,0.0,20683000000.0,국가균형발전특별회계,2009,0.0,소방방재청,0.0,0.0,0.0,0.0
지역개발사업계정,344101000000.0,349453689000.0,0.0,0.0,0.0,0.0,0.0,349453689000.0,국가균형발전특별회계,2009,0.0,소방방재청,5352689000.0,0.0,0.0,0.0
농어촌특별세사업계정,190171000000.0,190171000000.0,0.0,0.0,0.0,0.0,0.0,190171000000.0,농어촌구조개선특별회계,2009,0.0,소방방재청,0.0,0.0,0.0,0.0
,135877344000.0,291990486200.0,1324769000.0,-1324769000.0,1297883000.0,-1297883000.0,3054065360.0,285204437700.0,일반회계,2009,3731983140.0,소방방재청,3792619200.0,152320523000.0,0.0,0.0
,5411607000.0,5411607000.0,0.0,0.0,0.0,0.0,18359570.0,102268530.0,혁신도시건설특별회계,2009,5290978900.0,소방방재청,0.0,0.0,0.0,0.0
,207950415000.0,214086118140.0,291307000.0,-291307000.0,3959829000.0,-3959829000.0,6272738320.0,200795784780.0,일반회계,2009,7017595040.0,식품의약품안전청,6135703140.0,0.0,0.0,0.0
,86046977000.0,86682977000.0,0.0,0.0,374699000.0,-374699000.0,1389507870.0,85264138130.0,일반회계,2009,29331000.0,여성부,636000000.0,0.0,0.0,0.0
,1317103038000.0,1430959480750.0,16873962000.0,-17075651250.0,37540605000.0,-37540605000.0,4646708720.0,1425633169490.0,일반회계,2009,679602540.0,외교통상부,1120429000.0,99209363000.0,0.0,13728340000.0
손익계정,181668834000.0,182987664920.0,0.0,0.0,227000000.0,-227000000.0,7104571360.0,175006806810.0,조달특별회계,2009,876286750.0,조달청,1318830920.0,0.0,0.0,0.0
자본계정,113068391000.0,119063766480.0,0.0,0.0,0.0,0.0,1312666190.0,117686075980.0,조달특별회계,2009,65024310.0,조달청,5995375480.0,0.0,0.0,0.0
,1165000000.0,1165000000.0,0.0,0.0,0.0,0.0,269086170.0,562901630.0,혁신도시건설특별회계,2009,333012200.0,조달청,0.0,0.0,0.0,0.0
제주특별자치도계정,4514000000.0,4514000000.0,0.0,0.0,0.0,0.0,0.0,4514000000.0,국가균형발전특별회계,2009,0.0,중소기업청,0.0,0.0,0.0,0.0
지역개발사업계정,171700000000.0,176563000000.0,0.0,0.0,0.0,0.0,0.0,176563000000.0,국가균형발전특별회계,2009,0.0,중소기업청,4863000000.0,0.0,0.0,0.0
지역혁신사업계정,193360000000.0,193360000000.0,0.0,0.0,46000000.0,-46000000.0,65519090.0,193294480910.0,국가균형발전특별회계,2009,0.0,중소기업청,0.0,0.0,0.0,0.0
,4944905405000.0,4945519405000.0,0.0,0.0,4025863000.0,-4025863000.0,6651571500.0,4938867833500.0,일반회계,2009,0.0,중소기업청,614000000.0,0.0,0.0,0.0
,216036128000.0,226401043000.0,596280000.0,-596280000.0,2031682000.0,-2031682000.0,7390128100.0,219010914900.0,일반회계,2009,0.0,중앙선거관리위원회,427230000.0,10410548000.0,-472863000.0,0.0
제주특별자치도계정,1725000000.0,1725000000.0,0.0,0.0,0.0,0.0,0.0,1725000000.0,국가균형발전특별회계,2009,0.0,지식경제부,0.0,0.0,0.0,0.0
지역개발사업계정,75523000000.0,75523000000.0,0.0,0.0,0.0,0.0,1700000000.0,73823000000.0,국가균형발전특별회계,2009,0.0,지식경제부,0.0,0.0,0.0,0.0
지역혁신사업계정,1009553000000.0,1009953000000.0,400000000.0,0.0,400000000.0,-400000000.0,0.0,1009953000000.0,국가균형발전특별회계,2009,0.0,지식경제부,0.0,0.0,0.0,0.0
융자및유가완충계정,1141190000000.0,1141190000000.0,0.0,0.0,0.0,0.0,43382410000.0,1097807590000.0,에너지및자원사업특별회계,2009,0.0,지식경제부,0.0,0.0,0.0,0.0
투자계정,2285195000000.0,2285846090000.0,0.0,0.0,414000000.0,-414000000.0,32094160530.0,2253191429470.0,에너지및자원사업특별회계,2009,560500000.0,지식경제부,651090000.0,0.0,0.0,0.0
,570055000000.0,570104750000.0,0.0,0.0,0.0,0.0,25798732010.0,544090517990.0,우체국보험특별회계,2009,215500000.0,지식경제부,49750000.0,0.0,0.0,0.0
손익계정,1896414000000.0,2490716000000.0,0.0,0.0,0.0,0.0,78939433840.0,2411727066160.0,우체국예금특별회계,2009,49500000.0,지식경제부,33000000.0,0.0,0.0,594269000000.0
자본계정,15521000000.0,15521000000.0,0.0,0.0,0.0,0.0,616109810.0,14904890190.0,우체국예금특별회계,2009,0.0,지식경제부,0.0,0.0,0.0,0.0
손익계정,3081287358000.0,3081311475500.0,21233995000.0,-21233995000.0,27082347000.0,-27082347000.0,165328993240.0,2915974232260.0,우편사업특별회계,2009,8250000.0,지식경제부,24117500.0,0.0,0.0,0.0
자본계정,253027000000.0,265823578880.0,0.0,0.0,0.0,0.0,5241949820.0,253990510930.0,우편사업특별회계,2009,6591118130.0,지식경제부,12796578880.0,0.0,0.0,0.0
,4258436802000.0,4264837086440.0,146275000.0,-649627000.0,10618746000.0,-10618746000.0,18924770830.0,4235806690600.0,일반회계,2009,10105625010.0,지식경제부,6903636440.0,0.0,0.0,0.0
,4035000000.0,4035000000.0,0.0,0.0,0.0,0.0,71496050.0,86886890.0,혁신도시건설특별회계,2009,3876617060.0,지식경제부,0.0,0.0,0.0,0.0
,17789161000.0,19384958900.0,0.0,0.0,16000000.0,-16000000.0,2271987400.0,17112971500.0,일반회계,2009,0.0,진실·화해를위한과거사정리위원회,1595797900.0,0.0,0.0,0.0
,8389103000.0,7540558350.0,0.0,-848544650.0,80000000.0,-80000000.0,0.0,7540558350.0,일반회계,2009,0.0,친일반민족행위진상규명위원회,0.0,0.0,0.0,0.0
,224626416000.0,228787202700.0,0.0,0.0,92875011810.0,-92875011810.0,14162901590.0,214624301110.0,일반회계,2009,0.0,통계청,2419408700.0,0.0,0.0,1741378000.0
,471528741000.0,479453255900.0,356000000.0,-356000000.0,857020000.0,-857020000.0,352688656180.0,126764599720.0,일반회계,2009,0.0,통일부,208557900.0,7715957000.0,0.0,0.0
,0.0,2503679000.0,0.0,0.0,30000000.0,-30000000.0,261698450.0,2241980550.0,일반회계,2009,0.0,특임장관실,0.0,2503679000.0,0.0,0.0
손익계정,371840000000.0,374258179900.0,0.0,0.0,1144604000.0,-1144604000.0,48059690360.0,326198489540.0,특허청,2009,0.0,특허청,2397329900.0,0.0,0.0,20850000.0
자본계정,2835000000.0,2835000000.0,0.0,0.0,120000000.0,-120000000.0,43731260.0,2791268740.0,특허청,2009,0.0,특허청,0.0,0.0,0.0,0.0
,844781474000.0,856842309700.0,5493641000.0,-5493641000.0,1094302000.0,-1094302000.0,22558690140.0,832641916340.0,일반회계,2009,1641703220.0,해양경찰청,12060835700.0,0.0,0.0,0.0
,16513000000.0,16513000000.0,0.0,0.0,0.0,0.0,0.0,487413640.0,혁신도시건설특별회계,2009,16025586360.0,해양경찰청,0.0,0.0,0.0,0.0
제주특별자치도계정,70000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,70000000.0,국가균형발전특별회계,2009,0.0,행정안전부,0.0,0.0,0.0,0.0
지역개발사업계정,446399000000.0,467639783000.0,0.0,0.0,0.0,0.0,0.0,467639783000.0,국가균형발전특별회계,2009,0.0,행정안전부,21240783000.0,0.0,0.0,0.0
지역혁신사업계정,35935000000.0,35675600000.0,0.0,-400000000.0,0.0,0.0,2124805030.0,33148194970.0,국가균형발전특별회계,2009,402600000.0,행정안전부,140600000.0,0.0,0.0,0.0
,31196597706000.0,33180606323170.0,11587063650.0,-8192167000.0,20225568000.0,-20225568000.0,338161117410.0,32832629701210.0,일반회계,2009,9815504550.0,행정안전부,63610912520.0,1914346690000.0,0.0,2656118000.0
,9514424000.0,9514424000.0,0.0,0.0,0.0,0.0,0.0,0.0,혁신도시건설특별회계,2009,9514424000.0,행정안전부,0.0,0.0,0.0,0.0
,577087437000.0,577087437000.0,0.0,0.0,0.0,0.0,0.0,577087437000.0,일반회계,2009,0.0,행정중심복합도시건설청,0.0,0.0,0.0,0.0
,577087437000.0,585817849980.0,0.0,0.0,124144020000.0,-124144020000.0,20994774200.0,528214412370.0,행정중심복합도시건설특별회계,2009,36608663410.0,행정중심복합도시건설청,8730412980.0,0.0,0.0,0.0
,23591305000.0,23749225000.0,0.0,0.0,199499000.0,-199499000.0,969036960.0,22780188040.0,일반회계,2009,0.0,헌법재판소,157920000.0,25000000.0,-25000000.0,0.0
제주특별자치도계정,20253000000.0,20253000000.0,0.0,0.0,0.0,0.0,0.0,20253000000.0,국가균형발전특별회계,2009,0.0,환경부,0.0,0.0,0.0,0.0
지역개발사업계정,501735000000.0,542481533000.0,0.0,0.0,0.0,0.0,0.0,542481533000.0,국가균형발전특별회계,2009,0.0,환경부,31086000000.0,9660533000.0,0.0,0.0
지역혁신사업계정,7800000000.0,7800000000.0,0.0,0.0,0.0,0.0,0.0,7800000000.0,국가균형발전특별회계,2009,0.0,환경부,0.0,0.0,0.0,0.0
농어촌특별세사업계정,112815000000.0,113215000000.0,0.0,0.0,0.0,0.0,0.0,113215000000.0,농어촌구조개선특별회계,2009,0.0,환경부,400000000.0,0.0,0.0,0.0
,2788712682000.0,2796743260000.0,0.0,0.0,0.0,0.0,0.0,2796743260000.0,일반회계,2009,0.0,환경부,0.0,8030578000.0,0.0,0.0
,4117170682000.0,4223327328010.0,3739716000.0,-5171577000.0,10381985000.0,-10381985000.0,17590059450.0,3989166809540.0,환경개선특별회계,2009,216570459020.0,환경부,99299019010.0,8030578000.0,0.0,258910000.0
,85107996000.0,85644569620.0,0.0,0.0,448500000.0,-448500000.0,5687388730.0,79834587650.0,일반회계,2008,122593240.0,감사원,536573620.0,0.0,0.0,0.0
공항계정,221682000000.0,23728268280.0,0.0,-199717108970.0,0.0,0.0,0.0,23728268280.0,교통시설특별회계,2008,0.0,건설교통부,1763377250.0,0.0,0.0,0.0
광역교통시설계정,686550000000.0,0.0,0.0,-686550000000.0,0.0,0.0,0.0,0.0,교통시설특별회계,2008,0.0,건설교통부,0.0,0.0,0.0,0.0
대중교통계정,1367490000000.0,0.0,0.0,-1367490000000.0,0.0,0.0,0.0,0.0,교통시설특별회계,2008,0.0,건설교통부,0.0,0.0,0.0,0.0
도로계정,6975636661000.0,589455302910.0,0.0,-6494062347050.0,9253000000.0,-9253000000.0,0.0,589455302910.0,교통시설특별회계,2008,0.0,건설교통부,107880988960.0,0.0,0.0,0.0
철도계정,2253670000000.0,176062067740.0,0.0,-2079296826260.0,0.0,0.0,0.0,176062067740.0,교통시설특별회계,2008,0.0,건설교통부,1688894000.0,0.0,0.0,0.0
제주특별자치도계정,144503000000.0,4485000000.0,0.0,-140018000000.0,0.0,0.0,0.0,4485000000.0,국가균형발전특별회계,2008,0.0,건설교통부,0.0,0.0,0.0,0.0
지역개발사업계정,2051686334000.0,94462260260.0,0.0,-2021261435420.0,0.0,0.0,0.0,94462260260.0,국가균형발전특별회계,2008,0.0,건설교통부,64037361680.0,0.0,0.0,0.0
지역혁신사업계정,26270000000.0,206507870.0,0.0,-26583942130.0,0.0,0.0,0.0,206507870.0,국가균형발전특별회계,2008,0.0,건설교통부,520450000.0,0.0,0.0,0.0
,14933483847000.0,1760636113320.0,0.0,-13225011662190.0,114118000.0,-114118000.0,0.0,1760636113320.0,일반회계,2008,0.0,건설교통부,52163928510.0,0.0,0.0,0.0
,111300000000.0,6448200.0,0.0,-111293551800.0,0.0,0.0,0.0,6448200.0,혁신도시건설특별회계,2008,0.0,건설교통부,0.0,0.0,0.0,0.0
손익계정,56906605000.0,60389000760.0,0.0,0.0,456120000.0,-456120000.0,3818155870.0,56133013210.0,경찰병원,2008,437831680.0,경찰청,1829395760.0,0.0,0.0,1653000000.0
자본계정,1497200000.0,9533172750.0,0.0,0.0,0.0,0.0,139761890.0,9369914860.0,경찰병원,2008,23496000.0,경찰청,8035972750.0,0.0,0.0,0.0
제주특별자치도계정,2963000000.0,2963000000.0,0.0,0.0,0.0,0.0,0.0,2963000000.0,국가균형발전특별회계,2008,0.0,경찰청,0.0,0.0,0.0,0.0
지역개발사업계정,29700000000.0,29700000000.0,0.0,0.0,0.0,0.0,0.0,29017280000.0,국가균형발전특별회계,2008,682720000.0,경찰청,0.0,0.0,0.0,0.0
손익계정,82439000000.0,82439000000.0,0.0,0.0,677000000.0,-677000000.0,8727410610.0,73711589390.0,운전면허시험관리단,2008,0.0,경찰청,0.0,0.0,0.0,0.0
자본계정,3443000000.0,3443000000.0,0.0,0.0,0.0,0.0,1698644690.0,1600835310.0,운전면허시험관리단,2008,143520000.0,경찰청,0.0,0.0,0.0,0.0
,6828988610000.0,6882980121552.0,349151000.0,-349151000.0,63824387000.0,-63824387000.0,186027246252.0,6631154693790.0,일반회계,2008,65798181510.0,경찰청,49643511552.0,4348000000.0,0.0,0.0
,66950492000.0,67576331000.0,1093554000.0,-487637000.0,2734225000.0,-2734225000.0,1147056890.0,66429274110.0,일반회계,2008,0.0,공정거래위원회,19922000.0,0.0,0.0,0.0
지역혁신사업계정,74820000000.0,10800000000.0,0.0,-64020000000.0,0.0,0.0,0.0,10800000000.0,국가균형발전특별회계,2008,0.0,과학기술부,0.0,0.0,0.0,0.0
손익계정,14071000000.0,1563155030.0,0.0,-12507844970.0,0.0,0.0,0.0,1563155030.0,국립중앙과학관,2008,0.0,과학기술부,0.0,0.0,0.0,0.0
