계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
공항계정,항행안전시설,주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기사고조사및장비유지,항공·공항,110000,110000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기사고조사및장비유지,항공·공항,354000,354000
공항계정,항행안전시설,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기사고조사및장비유지,항공·공항,27000,27000
공항계정,항행안전시설,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기사고조사및장비유지,항공·공항,243000,243000
공항계정,항행안전시설,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기사고조사및장비유지,항공·공항,300000,300000
공항계정,항행안전시설,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기안전성인증성수행,항공·공항,50000,50000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기안전성인증성수행,항공·공항,60800,60800
공항계정,항행안전시설,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기안전성인증성수행,항공·공항,59400,59400
공항계정,항행안전시설,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기안전성인증성수행,항공·공항,280800,280800
공항계정,항행안전시설,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공기안전성인증성수행,항공·공항,40000,40000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,시설부대비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공등화시설보강,항공·공항,2000,2000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,감리비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공등화시설보강,항공·공항,186000,186000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,시설비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공등화시설보강,항공·공항,1376000,1376000
공항계정,항행안전시설,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전교육훈련,항공·공항,45000,45000
공항계정,항행안전시설,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전교육훈련,항공·공항,544500,544500
공항계정,항행안전시설,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전교육훈련,항공·공항,25000,25000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전교육훈련,항공·공항,904400,904400
공항계정,항행안전시설,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전운항체계확립,항공·공항,109000,109000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항공안전운항체계확립,항공·공항,91000,91000
공항계정,항행안전시설,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,70000,70000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,감리비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,15000,15000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,13000,13000
공항계정,항행안전시설,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,20000,20000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,시설부대비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,46000,46000
공항계정,항행안전시설,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,33000,33000
공항계정,항행안전시설,주요사업비(기금사업비),건설비,시설비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항로관제시설,항공·공항,1396000,1396000
공항계정,항행안전시설,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항행안전시설유지관리,항공·공항,1000000,1000000
공항계정,항행안전시설,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항행안전시설유지관리,항공·공항,132300,132300
공항계정,항행안전시설,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항행안전시설유지관리,항공·공항,37800,37800
공항계정,항행안전시설,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,항공안전,항행안전시설유지관리,항공·공항,300000,300000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,감일-초이1광역도로건설,도로,8000000,3000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,계수대로광역도로건설,도로,9775000,9775000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,고양화전-신사광역도로건설,도로,8000000,8000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,다산-화원광역도로건설,도로,5000000,5000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,대전산성-구례광역도로건설,도로,8000000,7000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,동부간선광역도로건설,도로,10000000,10000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,매천로-지천광역도로건설,도로,11500000,11500000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,방아다리-하남시계광역도로건설,도로,3000000,3000000
광역교통시설계정,광역도로,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,수송및교통,교통시설특별회계,2007,건설교통부,지자체도로건설지원,백안-와촌광역도로건설,도로,9000000,4000000
