계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,주력산업융합원천기술(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,산업융합원천기술확보(산업),제조기반산업원천기술개발,산업진흥·고도화,85671000.0,85671000.0
,주력산업융합원천기술(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,산업융합원천기술확보(산업),플랜트엔지니어링원천기술개발(R&D),산업진흥·고도화,9000000.0,9000000.0
,로봇산업진흥,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,가전로봇특화육성,산업진흥·고도화,7983000.0,7483000.0
,로봇산업진흥,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,로봇랜드조성사업,산업진흥·고도화,18200000.0,18200000.0
,로봇산업진흥,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,지능형로봇보급및확산,산업진흥·고도화,36614000.0,34614000.0
,바이오분야국제협약이행,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,바이오분야국제협약이행,산업진흥·고도화,2020000.0,2020000.0
,스마트케어서비스시범사업,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,스마트케어서비스시범사업,산업진흥·고도화,3000000.0,3000000.0
,신성장동력정책홍보,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,신성장동력정책홍보,산업진흥·고도화,1000000.0,1000000.0
,한국디자인진흥원,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신산업진흥,한국디자인진흥원,산업진흥·고도화,5227000.0,5227000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),국민편익증진기술개발(R&D),산업진흥·고도화,4700000.0,4750000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),다목적실용위성개발사업(R&D),산업진흥·고도화,4400000.0,4400000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),민군겸용기술개발(R&D),산업진흥·고도화,10630000.0,10630000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),차세대중형항공기개발(R&D),산업진흥·고도화,11000000.0,11000000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),항공우주부품기술개발(R&D),산업진흥·고도화,17000000.0,17000000.0
,공공기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),헬기기술자립화(R&D),산업진흥·고도화,21818000.0,21818000.0
,글로벌전문기술(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),글로벌전문기술개발(주력및신산업)(R&D),산업진흥·고도화,161490000.0,161490000.0
,글로벌전문기술(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),디자인기업역량강화(R&D),산업진흥·고도화,4000000.0,4000000.0
,글로벌전문기술(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),슈퍼소재융합제품산업화(R&D),산업진흥·고도화,12850000.0,12850000.0
,글로벌전문기술(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),시스템반도체상용화기술개발(R&D),산업진흥·고도화,15000000.0,15000000.0
,글로벌전문기술(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),신성장동력장비경쟁력강화(R&D),산업진흥·고도화,24000000.0,24000000.0
,사업화연계기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),녹색산업선도형이차전지기술개발(R&D),산업진흥·고도화,3000000.0,3000000.0
,사업화연계기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),범부처전주기신약개발(R&D),산업진흥·고도화,5000000.0,5000000.0
,사업화연계기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),사업화연계기술개발(R&D),산업진흥·고도화,30000000.0,30000000.0
,지식경제프론티어기술개발(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,신시장창출(산업),지식경제프론티어기술개발(R&D),산업진흥·고도화,36000000.0,36000000.0
,국제협력(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),산업기술국제협력(R&D),산업진흥·고도화,51200000.0,51200000.0
,기술확산지원(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),기술확산지원(주력및신산업)(R&D),산업진흥·고도화,24700000.0,24700000.0
,기술확산지원(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),뿌리산업경쟁력강화지원(R&D),산업진흥·고도화,6000000.0,5000000.0
,연구기반구축(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),IT융합차세대농기계종합기술지원(R&D),산업진흥·고도화,3520000.0,3520000.0
,연구기반구축(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),산업기술연구기반구축(R&D),산업진흥·고도화,80426000.0,75926000.0
,인력양성(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),산업전문인력역량강화(R&D),산업진흥·고도화,60944000.0,60944000.0
,정보화및정책지원(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),산업기술정보화및정책지원(R&D),산업진흥·고도화,9904000.0,9904000.0
,표준화및인증(일반회계)(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,인프라조성(산업),산업기술표준화및인증지원(R&D),산업진흥·고도화,33505000.0,33505000.0
,3D산업경쟁력강화,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,정보통신산업활성화,3D산업경쟁력강화,산업진흥·고도화,3000000.0,3000000.0
,IT활용기반구축,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,정보통신산업활성화,정보통신산업진흥원지원,산업진흥·고도화,13126000.0,13126000.0
,IT활용촉진(정보화),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,정보통신산업활성화,IT활용촉진(정보화),산업진흥·고도화,2650000.0,2650000.0
,IT활용촉진(정보화),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,정보통신산업활성화,공인전자문서보관소지정지원(정보화),산업진흥·고도화,2550000.0,2550000.0
,첨단의료기기개발지원센터건립,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,정보통신산업활성화,첨단의료기기개발지원센터건립,산업진흥·고도화,13262000.0,13262000.0
,방산물자교역지원센터운영,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,주력산업진흥,방산물자교역지원센터운영,산업진흥·고도화,600000.0,600000.0
,부품소재산업경쟁력향상(R&D),주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,주력산업진흥,부품소재산업경쟁력향상(R&D),산업진흥·고도화,412927000.0,417927000.0
,섬유패션생활용품산업육성,주요사업비(기금사업비),일반지출,산업·중소기업및에너지,일반회계,2011,지식경제부,주력산업진흥,섬유생활산업활성화기반마련,산업진흥·고도화,23383000.0,23383000.0
