단위사업명,예산액,예산현액,당월지출금액,집행월,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,누계지출금액
수사지원 및 수사역량강화,24120000000,24120000000,1586884540,202402,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,형사·교통여성·청소년범죄수사역량강화,경찰,4294405320
범죄예방및대응역량강화,12184000000,12184000000,1341539180,202402,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,범죄예방및생활질서유지,경찰,1572121780
사회적약자보호,5322000000,5322000000,151716020,202402,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,사회적약자보호활동,경찰,585660040
경비경찰역량강화,65926000000,66565652560,3945613850,202402,공공질서및안전,일반회계,2024,경찰청,사회질서유지,경비경찰활동,경찰,7744213380
경비경찰역량강화,74108000000,74627588900,4198874170,202402,공공질서및안전,일반회계,2024,경찰청,사회질서유지,기동대운영및관리,경찰,17875734320
경찰대학운영,11914000000,11914000000,245472410,202402,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰대학운영,경찰,642493050
경찰인재개발,7421000000,7421000000,355153540,202402,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰인재개발,경찰,625878280
수사경찰전문교육,2223000000,2374200000,192021250,202402,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,수사경찰전문교육,경찰,266395090
신임순경교육,30443000000,32948761700,1436721030,202402,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,신임순경교육,경찰,2258566760
우수인재확보및능력개발,16629000000,16629000000,895055570,202402,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰관채용교육,경찰,1711400580
치안상황관리,19521000000,20569081450,384462970,202402,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,112시스템운영(정보화),경찰,3005926970
치안상황관리,27920000000,28915916070,296354230,202402,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,범죄대응 및 치안상황관리,경찰,3402804130
경찰유무선망개선,65724000000,67335380620,2856778770,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰유무선망개선,경찰,6499172540
경찰장비현대화,91458000000,94035725500,11177000,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰기동력강화,경찰,76337000
경찰장비현대화,38189000000,39410934380,1042518910,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,장비관리유지,경찰,1144960290
경찰장비현대화,1.15111E+11,1.15111E+11,18220073060,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,차량관리,경찰,27785475180
경찰장비현대화,60857000000,73430368960,7380005440,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,피복관리,경찰,8430005440
경찰정보화기반고도화(정보화),63374000000,63374000000,1583629230,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰정보화기반고도화(정보화),경찰,11149043070
헬기운용 및 현대화,59386000000,59386000000,178150670,202402,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,헬기운용 및 현대화,경찰,1044477870
회계간전출(경찰병원 손익계정),45646000000,45646000000,4500000000,202402,공공질서및안전,일반회계,2024,경찰청,회계간거래,경찰병원(손익계정) 전출,경찰,12220000000
회계간전출(경찰병원 자본계정),3951000000,3951000000,10000000,202402,공공질서및안전,일반회계,2024,경찰청,회계간거래,경찰병원(자본계정) 전출,경찰,21000000
제주이관인력지원,4860000000,4860000000,1630485200,202402,공공질서및안전,지역균형발전특별회계,2024,경찰청,경찰행정지원,제주자치경찰인력지원,경찰,1970685200
한국기술교육대학교출연,52718000000,52718000000,18720000000,202402,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국기술교육대학교운영지원,고용,18720000000
한국기술교육대학교출연,3593000000,3593000000,262821900,202402,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국기술교육대학교운영지원(BTL정부지급금),고용,262821900
한국폴리텍대학출연,3.17873E+11,3.17873E+11,84547150000,202402,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국폴리텍대학운영지원,고용,1.04E+11
한국폴리텍대학출연,36873000000,36873000000,2449046490,202402,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국폴리텍대학운영지원(BTL정부지급금),고용,3448112690
고용보험연구개발,1337000000,1386000000,18000000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용보험연구용역,고용,18000000
고용보험연구개발,2139000000,2139000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,노동시장연구센터위탁연구,고용,0
고용보험연구개발,495000000,501000000,6000000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,한국직업능력연구원조사연구지원,고용,6000000
기금운영비,423000000,423000000,8000000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고령자고용촉진캠페인,고용,17500000
기금운영비,5000000,5000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고령자고용환경개선융자사업운영,고용,0
기금운영비,2730000000,2730000000,47076890,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용보험운영 기타경비,고용,108457100
기금운영비,784000000,784000000,47338340,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용보험운영 인건비,고용,89212190
기금운영비,674000000,674000000,4915000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용서비스선진화지원,고용,4915000
기금운영비,16015000000,16015000000,1410379860,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용센터자체청사관리비,고용,2622019550
기금운영비,398000000,398000000,4749070,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용안정사업운영,고용,35894380
기금운영비,13270000000,13270000000,1105833000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,근로복지공단 기타경비,고용,2211667000
기금운영비,74381000000,74381000000,6198417000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,근로복지공단 인건비,고용,12396834000
기금운영비,392000000,392000000,98000000,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,근로복지공단청사임차보증금지원,고용,98000000
기금운영비,112000000,112000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,근로자능력개발사업운영,고용,78400000
기금운영비,54000000,54000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,기금관리비 기타경비,고용,2198750
기금운영비,307000000,307000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,모성보호사업운영,고용,16728000
기금운영비,50000000,50000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,실업급여심사ㆍ재심사운영 기타경비,고용,11448010
기금운영비,1600000000,1600000000,154690570,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,실업급여운영 기타경비,고용,289233160
기금운영비,161000000,161000000,4968050,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,지역고용 정책협의회 운영지원,고용,45996890
기금운영비,702000000,702000000,11670810,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,직업능력개발사업운영,고용,80410870
기금운영비(자영업자),376000000,376000000,0,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,자영업자 고용보험가입제도 홍보,고용,30000000
기금운영비(자영업자),106000000,106000000,3387230,202402,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,자영업자 고용보험지원,고용,12617410
실업급여,1.09144E+13,1.09144E+13,9.75E+11,202402,사회복지,고용보험기금,2024,고용노동부,고용안전망확충,구직급여,고용,1.925E+12
실업급여,4.63837E+11,4.63837E+11,50000000000,202402,사회복지,고용보험기금,2024,고용노동부,고용안전망확충,조기재취업수당,고용,1E+11
실업크레딧지원,33658000000,33658000000,2282364920,202402,사회복지,고용보험기금,2024,고용노동부,고용안전망확충,실업크레딧지원(고보),고용,4666844600
자영업자 실업급여,17541000000,17541000000,420000,202402,사회복지,고용보험기금,2024,고용노동부,고용안전망확충,자영업자 실업급여,고용,5000490000
고용보험징수관리,4185000000,4185000000,402950350,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용보험사업부정수급방지,고용,635585160
고용보험징수관리,5657000000,5657000000,417417000,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용보험적용부과 정보시스템 구축(정보화),고용,888834000
고용보험징수관리,35772000000,35772000000,3322500000,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용보험적용부과지원,고용,6145000000
고용보험징수관리,15882000000,15882000000,1323500000,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용보험징수위탁지원,고용,2647000000
고용유지지원금,71372000000,71372000000,10000000000,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용유지지원금,고용,20000000000
고용전산망관리(정보화),37381000000,37381000000,5000000000,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용전산망관리(정보화),고용,10000000000
고용창출장려금,48277000000,48277000000,25806470,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,고용창출장려금,고용,13026960270
고용창출장려금,17071000000,17071000000,1257100,202402,사회복지,고용보험기금,2024,고용노동부,고용창출,청년추가고용장려금,고용,5016662100
