계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),일반행정,120000.0,130000.0,130000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),일반행정,40000.0,50000.0,50000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),일반행정,31200.0,25200.0,25200.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),일반행정,26000.0,23000.0,23000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),일반행정,327800.0,247800.0,247800.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반용역비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),일반행정,4000.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),일반행정,14400.0,18400.0,18400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),일반행정,6000.0,9000.0,9000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),일반행정,43600.0,64600.0,64600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),일반행정,22000.0,18000.0,18000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,4800.0,5400.0,5400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,10000.0,10000.0,10000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,92200.0,118600.0,118600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반용역비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,24000.0,24000.0,24000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,15000.0,15000.0,15000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,8000.0,8000.0,8000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,8000.0,8000.0,8000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,40800.0,30000.0,30000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,13000.0,11000.0,11000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,122200.0,100000.0,100000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,3000.0,5000.0,5000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,44000.0,20000.0,20000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(개인정보정책국),일반행정,3600.0,3600.0,3600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(개인정보정책국),일반행정,19400.0,12400.0,12400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,97400.0,107400.0,107400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,154000.0,168400.0,168400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,8000.0,8000.0,8000.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,5600.0,11800.0,11800.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,189000.0,212400.0,212400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),일반행정,3600.0,3600.0,3600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),일반행정,18200.0,14200.0,14200.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),일반행정,10200.0,10200.0,10200.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(대변인),일반행정,3600.0,3600.0,3600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(대변인),일반행정,4400.0,3400.0,3400.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(운영지원과),일반행정,8480.0,8480.0,8480.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(운영지원과),일반행정,1520.0,1520.0,1520.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),일반행정,3600.0,3600.0,3600.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),일반행정,24120.0,16120.0,16120.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),일반행정,41280.0,41280.0,41280.0
