계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래치안 도전기술 개발(R&D),경찰,1500000.0,934000.0,934000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래형 국민 치안서비스 개발(R&D)(경찰청),경찰,1224000.0,1067000.0,1067000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법 마약류 대응을 위한 현장기술 개발(R&D),경찰,0.0,500000.0,500000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법드론 지능형 대응기술 개발(R&D)(경찰청),경찰,2200000.0,1536000.0,1536000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사이버수사 지원기술 개발(R&D),경찰,1872000.0,1897000.0,1897000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사회적 약자 보호 강화기술 개발(R&D),경찰,2340000.0,1872000.0,1872000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,실종아동등신원확인을위한복합인지기술개발(R&D)(경찰청),경찰,517000.0,0.0,0.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,자율주행 기술개발 혁신사업(R&D)(경찰청),경찰,22260000.0,22090000.0,22090000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)(경찰청),경찰,7920000.0,5393000.0,5393000.0
,정책연구개발(R&D),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,효율적인 치안활동을 위한 현장지원 기술개발(R&D)(경찰청),경찰,5822000.0,4205000.0,4205000.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통과학장비관리,경찰,116471000.0,122277000.0,122277000.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통안전활동,경찰,42042000.0,42894000.0,43329000.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,도로교통공단출연(출연금),경찰,134934000.0,145005000.0,137636000.0
,교통행정전산화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,교통안전·소통확보,교통행정전산화(정보화),경찰,1258000.0,3310000.0,1250000.0
,국제교류협력활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,국제치안활동강화(ODA),경찰,2456000.0,2744000.0,2744000.0
,국제교류협력활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,해외치안협력강화,경찰,6785000.0,5794000.0,5794000.0
,대테러위기상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,대테러위기상황관리,경찰,36040200.0,32347000.0,32347000.0
,외사경찰활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,국가안보확보,외사경찰활동,경찰,14589000.0,6827000.0,14541000.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,과학수사시스템구축(정보화),경찰,1920000.0,10407000.0,10407000.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,사이버수사시스템구축(정보화),경찰,12071000.0,11975000.0,11975000.0
,수사업무정보화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,형사사법업무전산화(정보화),경찰,3435000.0,7181000.0,7181000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,과학수사역량강화,경찰,37475000.0,37902000.0,37902000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,사이버수사역량강화,경찰,11022000.0,14305000.0,14305000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,수사인권및피해자보호활동,경찰,9817000.0,10456000.0,10456000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,수사지원,경찰,235234000.0,232813000.0,230799000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,안보수사역량강화,경찰,31548000.0,42572000.0,34511000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,지능·경제범죄수사역량강화,경찰,4442000.0,9364000.0,9364000.0
,수사지원 및 수사역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄수사활동,형사·교통여성·청소년범죄수사역량강화,경찰,25256000.0,24120000.0,20229000.0
,범죄예방및대응역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,범죄예방및생활질서유지,경찰,7263000.0,12184000.0,7378000.0
,사회적약자보호,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,범죄예방및사회적약자보호,사회적약자보호활동,경찰,5342000.0,5322000.0,5322000.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,사회질서유지,경비경찰활동,경찰,55605000.0,65926000.0,65926000.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,사회질서유지,기동대운영및관리,경찰,69184000.0,74108000.0,74141000.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,사회질서유지,의경운영및관리,경찰,4280000.0,0.0,0.0
,경찰대학운영,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰대학운영,경찰,12015000.0,11914000.0,11849000.0
,경찰인재개발,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰인재개발,경찰,6555000.0,7421000.0,7421000.0
,수사경찰전문교육,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,수사경찰전문교육,경찰,2654000.0,2223000.0,2223000.0
,신임순경교육,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,신임순경교육,경찰,26154000.0,30443000.0,30443000.0
,우수인재확보및능력개발,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,전문경찰양성,경찰관채용교육,경찰,17393000.0,16629000.0,16629000.0
,치안상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,112시스템운영(정보화),경찰,22613000.0,19521000.0,19521000.0
,치안상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안상황대응강화,범죄대응 및 치안상황관리,경찰,21760800.0,27920000.0,23373000.0
,경찰유무선망개선,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰유무선망개선,경찰,68502000.0,65724000.0,65724000.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰기동력강화,경찰,88471000.0,91458000.0,85918000.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,장비관리유지,경찰,28002000.0,38189000.0,38189000.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,차량관리,경찰,131342000.0,115111000.0,114835000.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,피복관리,경찰,67095000.0,60857000.0,60857000.0
,경찰정보화기반고도화(정보화),주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,경찰정보화기반고도화(정보화),경찰,62726000.0,63374000.0,63374000.0
,헬기운용 및 현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2024,경찰청,치안인프라구축,헬기운용 및 현대화,경찰,43012000.0,59386000.0,59386000.0
제주특별자치도계정,제주이관인력지원,주요사업비(기금사업비),일반지출,공공질서및안전,지역균형발전특별회계,2024,경찰청,경찰행정지원,제주자치경찰인력지원,경찰,4767000.0,4860000.0,4860000.0
,한국기술교육대학교출연,주요사업비(기금사업비),일반지출,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국기술교육대학교운영지원,고용,50035000.0,52718000.0,52718000.0
,한국기술교육대학교출연,주요사업비(기금사업비),일반지출,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국기술교육대학교운영지원(BTL정부지급금),고용,3168000.0,3593000.0,3593000.0
,한국폴리텍대학출연,주요사업비(기금사업비),일반지출,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국폴리텍대학운영지원,고용,278661000.0,317873000.0,317873000.0
,한국폴리텍대학출연,주요사업비(기금사업비),일반지출,사회복지,고등·평생교육지원특별회계,2024,고용노동부,직업능력개발,한국폴리텍대학운영지원(BTL정부지급금),고용,33565000.0,36873000.0,36873000.0
,고용보험연구개발,기본경비(경상운영비),일반지출,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,고용보험연구용역,고용,1337000.0,1337000.0,1337000.0
,고용보험연구개발,기본경비(경상운영비),일반지출,사회복지,고용보험기금,2024,고용노동부,고용노동행정지원,노동시장연구센터위탁연구,고용,2139000.0,2139000.0,2139000.0
