계정명,이체등증감액,회계명,회계연도,수입항,수입항명,수입관,수입관명,불납결손액,미수납액,소관명,수납액,징수결정액,세입예산액/당초수입계획액,세입예산액/수정수입계획액,세입예산현액/수입계획현액,수납순액
,0,외국환평형기금,2022,85,정부예금회수,31,차입금및여유자금회수,0,0,기획재정부,2.5491E+14,2.5491E+14,5.0912E+13,5.0912E+13,5.0912E+13,5.46007E+13
,0,외국환평형기금,2022,94,예수금,40,정부내부수입및기타,0,0,기획재정부,2.79671E+13,2.79671E+13,3.26815E+13,3.26815E+13,3.26815E+13,2.79671E+13
,0,일반회계,2022,51,관유물대여료,11,재산수입,0,150726340,교육부,970848100,1121574440,527000000,527000000,527000000,970848100
,0,일반회계,2022,53,전대차관이자수입,11,재산수입,0,0,교육부,377480,377480,1000000,1000000,1000000,377480
,0,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,0,2658710,교육부,7413397950,7416056660,19349000000,19349000000,19349000000,7413397950
,0,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,0,116557670,교육부,52231070,168788740,54000000,54000000,54000000,52231070
,0,일반회계,2022,57,변상금및위약금,12,경상이전수입,0,9691810,교육부,381400650,391092460,153000000,153000000,153000000,381400650
,0,일반회계,2022,58,가산금,12,경상이전수입,0,461391980,교육부,9719050,471111030,9000000,9000000,9000000,9719050
,0,일반회계,2022,59,기타경상이전수입,12,경상이전수입,0,1509801890,교육부,3.4506E+11,3.4657E+11,1.149E+11,1.149E+11,1.149E+11,3.4506E+11
,0,일반회계,2022,69,잡수입,13,재화및용역판매수입,0,4508180,교육부,88199790,92707970,175000000,175000000,175000000,88199790
,0,일반회계,2022,65,면허료및수수료,14,수입대체경비수입,0,0,교육부,19827817130,19827817130,15386000000,15386000000,15386000000,19827817130
,0,일반회계,2022,69,잡수입,14,수입대체경비수입,0,0,교육부,6379168900,6379168900,6979000000,6979000000,6979000000,6379168900
,0,일반회계,2022,71,고정자산매각대,15,관유물매각대,0,0,교육부,30560000,30560000,559000000,559000000,559000000,30560000
,0,일반회계,2022,72,토지및무형자산매각대,15,관유물매각대,0,244419500,교육부,2062110,246481610,1929000000,1929000000,1929000000,2062110
,0,일반회계,2022,73,재고자산매각대및유동자산,15,관유물매각대,0,0,교육부,0,0,113000000,113000000,113000000,0
,0,일반회계,2022,77,전대차관원금회수,20,융자및전대차관원금회수,0,0,교육부,61564500,61564500,57000000,57000000,57000000,61564500
,0,일반회계,2022,91,전입금,40,정부내부수입및기타,0,0,교육부,48575000000,48575000000,48575000000,48575000000,48575000000,48575000000
지역지원계정,0,국가균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,0,교육부,1024068250,1024068250,1972000000,1972000000,1972000000,1024068250
지역지원계정,0,국가균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,교육부,5268095350,5268095350,15519000000,15519000000,15519000000,5268095350
,0,유아교육지원특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,73353280,교육부,2142516460,2215869740,0,0,0,2142516460
,0,유아교육지원특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,928264230,교육부,65827194580,66755458810,0,0,0,65827194580
,0,유아교육지원특별회계,2022,89,세계잉여금이입액,34,세계잉여금,0,0,교육부,1.70663E+11,1.70663E+11,1.75618E+11,1.75618E+11,1.75618E+11,1.70663E+11
,0,유아교육지원특별회계,2022,91,전입금,40,정부내부수입및기타,0,0,교육부,3.65343E+12,3.65343E+12,3.65343E+12,3.65343E+12,3.65343E+12,3.65343E+12
,0,사립학교교직원연금기금,2022,38,사회보장기여금,7,사회보장기여금,0,19271408236,교육부,3.51522E+12,3.53449E+12,3.79321E+12,3.79321E+12,3.79321E+12,3.51522E+12
,0,사립학교교직원연금기금,2022,51,관유물대여료,11,재산수입,0,115010812,교육부,16960459054,17075469866,16439000000,16439000000,16439000000,16960459054
,0,사립학교교직원연금기금,2022,54,기타이자수입및재산수입,11,재산수입,0,3254599064,교육부,1.73303E+12,1.73628E+12,9.23244E+11,9.23244E+11,9.23244E+11,1.73303E+12
,0,사립학교교직원연금기금,2022,59,기타경상이전수입,12,경상이전수입,0,4526322206,교육부,31491633274,36017955480,36889000000,36889000000,36889000000,31491633274
,0,사립학교교직원연금기금,2022,69,잡수입,13,재화및용역판매수입,0,12266188,교육부,1802757847,1815024035,908000000,908000000,908000000,1802757847
,0,사립학교교직원연금기금,2022,71,고정자산매각대,15,관유물매각대,0,0,교육부,1562000,1562000,0,0,0,1562000
,0,사립학교교직원연금기금,2022,75,융자원금회수,20,융자및전대차관원금회수,0,1782317334,교육부,1.00012E+12,1.00191E+12,1.2133E+12,1.2133E+12,1.2133E+12,1.00012E+12
,0,사립학교교직원연금기금,2022,84,유가증권매각대,31,차입금및여유자금회수,0,2493258997,교육부,1.92329E+12,1.92579E+12,4.30341E+12,4.30341E+12,4.30341E+12,1.40531E+12
,0,사립학교교직원연금기금,2022,85,정부예금회수,31,차입금및여유자금회수,0,0,교육부,3.3065E+12,3.3065E+12,2.01888E+12,2.01888E+12,2.01888E+12,3.3065E+12
,0,사립학교교직원연금기금,2022,91,전입금,40,정부내부수입및기타,0,1.0127E+11,교육부,9.87706E+11,1.08898E+12,9.87706E+11,9.87706E+11,9.87706E+11,9.87706E+11
사학지원계정,0,사학진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,0,138019860,교육부,32936097677,33074117537,32895000000,32895000000,32895000000,32936097677
사학지원계정,0,사학진흥기금,2022,59,기타경상이전수입,12,경상이전수입,0,13933193159,교육부,476523810,14409716969,1699000000,1699000000,1699000000,476523810
사학지원계정,0,사학진흥기금,2022,69,잡수입,14,수입대체경비수입,0,0,교육부,1208239103,1208239103,1229000000,1229000000,1229000000,1208239103
사학지원계정,0,사학진흥기금,2022,75,융자원금회수,20,융자및전대차관원금회수,0,21542490844,교육부,2.10939E+11,2.32482E+11,1.28922E+11,1.28922E+11,1.28922E+11,2.10939E+11
사학지원계정,0,사학진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,0,0,교육부,78706792573,78706792573,50000000000,50000000000,50000000000,78706792573
사학지원계정,0,사학진흥기금,2022,94,예수금,40,정부내부수입및기타,0,0,교육부,93728000000,93728000000,1.40971E+11,1.40971E+11,1.40971E+11,93728000000
청산지원계정,0,사학진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,0,0,교육부,2109836,2109836,0,0,0,2109836
청산지원계정,0,사학진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,0,0,교육부,0,0,1000000000,1000000000,1000000000,0
청산지원계정,0,사학진흥기금,2022,94,예수금,40,정부내부수입및기타,0,0,교육부,6482264000,6482264000,11442000000,11442000000,11442000000,6482264000
,0,일반회계,2022,51,관유물대여료,11,재산수입,0,7246800,과학기술정보통신부,169153160,176399960,117000000,117000000,117000000,169153160
,0,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,0,660148880,과학기술정보통신부,3217262020,3877410900,4620000000,4620000000,4620000000,3217262020
,0,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,6975000,2592962420,과학기술정보통신부,1985689900,4585627320,1496000000,1496000000,1496000000,1985689900
,0,일반회계,2022,57,변상금및위약금,12,경상이전수입,0,4283980,과학기술정보통신부,11982390,16266370,0,0,0,11982390
,0,일반회계,2022,58,가산금,12,경상이전수입,5159080,48579880,과학기술정보통신부,1298060,55037020,0,0,0,1298060
,0,일반회계,2022,59,기타경상이전수입,12,경상이전수입,0,1067365230,과학기술정보통신부,1.2044E+11,1.21507E+11,63516000000,63516000000,63516000000,1.2044E+11
,0,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,65545770,871441720,과학기술정보통신부,2.47063E+11,2.48E+11,2.569E+11,2.569E+11,2.569E+11,2.47063E+11
,0,일반회계,2022,69,잡수입,13,재화및용역판매수입,0,11120,과학기술정보통신부,28787530,28798650,28000000,28000000,28000000,28787530
,0,우체국보험특별회계,2022,57,변상금및위약금,12,경상이전수입,0,0,과학기술정보통신부,68470,68470,10000000,10000000,10000000,68470
,0,우체국보험특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,35379760,과학기술정보통신부,137871490,173251250,400000000,400000000,400000000,137871490
,0,우체국보험특별회계,2022,69,잡수입,13,재화및용역판매수입,0,0,과학기술정보통신부,1.00386E+12,1.00386E+12,1.028E+12,1.028E+12,1.028E+12,1.00386E+12
지역지원계정,0,국가균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,157749880,과학기술정보통신부,776328210,934078090,425000000,425000000,425000000,776328210
지역지원계정,0,국가균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,과학기술정보통신부,10400720720,10400720720,8854000000,8854000000,8854000000,10400720720
제주특별자치도계정,0,국가균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,0,과학기술정보통신부,222710,222710,0,0,0,222710
제주특별자치도계정,0,국가균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,과학기술정보통신부,26417120,26417120,0,0,0,26417120
세종특별자치시계정,0,국가균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,0,과학기술정보통신부,413950,413950,0,0,0,413950
세종특별자치시계정,0,국가균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,과학기술정보통신부,37583300,37583300,0,0,0,37583300
,0,소재부품장비경쟁력강화특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,744430,과학기술정보통신부,123549820,124294250,0,0,0,123549820
,0,소재부품장비경쟁력강화특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,과학기술정보통신부,2449658700,2449658700,0,0,0,2449658700
손익계정,0,우편사업특별회계,2022,43,우정사업수입,10,기업특별회계영업수입,515290,2565766970,과학기술정보통신부,3.21405E+12,3.21661E+12,3.13059E+12,3.13059E+12,3.13059E+12,3.21405E+12
손익계정,0,우편사업특별회계,2022,51,관유물대여료,11,재산수입,32708990,2254260130,과학기술정보통신부,56306474980,58593444100,49885000000,49885000000,49885000000,56306474980
손익계정,0,우편사업특별회계,2022,54,기타이자수입및재산수입,11,재산수입,2610,66205030,과학기술정보통신부,2269965800,2336173440,5017000000,5017000000,5017000000,2269965800
손익계정,0,우편사업특별회계,2022,57,변상금및위약금,12,경상이전수입,19826890,15868906900,과학기술정보통신부,412247330,16300981120,494000000,494000000,494000000,412247330
손익계정,0,우편사업특별회계,2022,59,기타경상이전수입,12,경상이전수입,135833350,2939492810,과학기술정보통신부,4530880760,7606206920,3240000000,3240000000,3240000000,4530880760
손익계정,0,우편사업특별회계,2022,69,잡수입,13,재화및용역판매수입,133772130,1849722540,과학기술정보통신부,834643010,2818137680,1635000000,1635000000,1635000000,834643010
손익계정,0,우편사업특별회계,2022,89,세계잉여금이입액,34,세계잉여금,0,0,과학기술정보통신부,43593543270,43593543270,37800000000,37800000000,37800000000,43593543270
손익계정,0,우편사업특별회계,2022,91,전입금,40,정부내부수입및기타,0,0,과학기술정보통신부,9.69091E+11,9.69091E+11,1.21737E+12,1.21737E+12,1.21737E+12,9.69091E+11
손익계정,0,우편사업특별회계,2022,92,예탁원금회수,40,정부내부수입및기타,0,0,과학기술정보통신부,1E+11,1E+11,40000000000,40000000000,40000000000,1E+11
손익계정,0,우편사업특별회계,2022,95,예탁이자수입,40,정부내부수입및기타,0,0,과학기술정보통신부,2955753390,2955753390,9894000000,9894000000,9894000000,2955753390
자본계정,0,우편사업특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,0,과학기술정보통신부,28516070,28516070,7000000,7000000,7000000,28516070
자본계정,0,우편사업특별회계,2022,71,고정자산매각대,15,관유물매각대,0,17423000,과학기술정보통신부,3014258460,3031681460,2760000000,2760000000,2760000000,3014258460
자본계정,0,우편사업특별회계,2022,72,토지및무형자산매각대,15,관유물매각대,0,284415930,과학기술정보통신부,14567596350,14852012280,19677000000,19677000000,19677000000,14567596350
자본계정,0,우편사업특별회계,2022,73,재고자산매각대및유동자산,15,관유물매각대,0,5047500,과학기술정보통신부,176831150,181878650,302000000,302000000,302000000,176831150
자본계정,0,우편사업특별회계,2022,89,세계잉여금이입액,34,세계잉여금,0,0,과학기술정보통신부,48434033720,48434033720,20200000000,20200000000,20200000000,48434033720
자본계정,0,우편사업특별회계,2022,91,전입금,40,정부내부수입및기타,0,0,과학기술정보통신부,273000000,273000000,273000000,273000000,273000000,273000000
자본계정,0,우편사업특별회계,2022,96,기타,40,정부내부수입및기타,0,0,과학기술정보통신부,1.05726E+11,1.05726E+11,1.05726E+11,1.05726E+11,1.05726E+11,1.05726E+11
손익계정,0,우체국예금특별회계,2022,43,우정사업수입,10,기업특별회계영업수입,0,370,과학기술정보통신부,1.90171E+12,1.90171E+12,2.21176E+12,2.21176E+12,2.21176E+12,1.90171E+12
손익계정,0,우체국예금특별회계,2022,54,기타이자수입및재산수입,11,재산수입,0,0,과학기술정보통신부,859080,859080,10000000,10000000,10000000,859080
손익계정,0,우체국예금특별회계,2022,57,변상금및위약금,12,경상이전수입,0,0,과학기술정보통신부,806170,806170,10000000,10000000,10000000,806170
손익계정,0,우체국예금특별회계,2022,59,기타경상이전수입,12,경상이전수입,0,0,과학기술정보통신부,301559560,301559560,700000000,700000000,700000000,301559560
손익계정,0,우체국예금특별회계,2022,69,잡수입,13,재화및용역판매수입,191405570,3026006120,과학기술정보통신부,1065134120,4282545810,200000000,200000000,200000000,1065134120
손익계정,0,우체국예금특별회계,2022,89,세계잉여금이입액,34,세계잉여금,0,0,과학기술정보통신부,1.15096E+12,1.15096E+12,1.15057E+12,1.15057E+12,1.15057E+12,1.15096E+12
손익계정,0,우체국예금특별회계,2022,91,전입금,40,정부내부수입및기타,0,0,과학기술정보통신부,66100000000,66100000000,66119000000,66119000000,66119000000,66100000000
손익계정,0,우체국예금특별회계,2022,92,예탁원금회수,40,정부내부수입및기타,0,0,과학기술정보통신부,7E+11,7E+11,7E+11,7E+11,7E+11,7E+11
손익계정,0,우체국예금특별회계,2022,95,예탁이자수입,40,정부내부수입및기타,0,0,과학기술정보통신부,37029882140,37029882140,66287000000,66287000000,66287000000,37029882140
자본계정,0,우체국예금특별회계,2022,43,우정사업수입,10,기업특별회계영업수입,0,0,과학기술정보통신부,2929470,2929470,7000000,7000000,7000000,2929470
자본계정,0,우체국예금특별회계,2022,71,고정자산매각대,15,관유물매각대,0,0,과학기술정보통신부,95042880,95042880,50000000,50000000,50000000,95042880
자본계정,0,우체국예금특별회계,2022,73,재고자산매각대및유동자산,15,관유물매각대,0,0,과학기술정보통신부,142075030,142075030,23000000,23000000,23000000,142075030
자본계정,0,우체국예금특별회계,2022,89,세계잉여금이입액,34,세계잉여금,0,0,과학기술정보통신부,1953656210,1953656210,1859000000,1859000000,1859000000,1953656210
자본계정,0,우체국예금특별회계,2022,91,전입금,40,정부내부수입및기타,0,0,과학기술정보통신부,15087000000,15087000000,15087000000,15087000000,15087000000,15087000000
손익계정,0,국립과천과학관,2022,49,책임운영기관사업수입,10,기업특별회계영업수입,0,0,과학기술정보통신부,3221821810,3221821810,4066000000,4066000000,4066000000,3221821810
손익계정,0,국립과천과학관,2022,51,관유물대여료,11,재산수입,0,42778490,과학기술정보통신부,697086740,739865230,759000000,759000000,759000000,697086740
손익계정,0,국립과천과학관,2022,54,기타이자수입및재산수입,11,재산수입,0,0,과학기술정보통신부,295340,295340,1000000,1000000,1000000,295340
손익계정,0,국립과천과학관,2022,58,가산금,12,경상이전수입,0,24860450,과학기술정보통신부,54710,24915160,0,0,0,54710
