계정명,전년도이전발생합계금액,전년도이전발생금액중이행기한도래액,전년도이전발생금액중이행기한미도래액,채권종류명,회계명,회계연도,소관명,이행기한도래합계금액,이행기한미도래합계금액,전년도말현재액,본년도발생합계금액,본년도발생금액중이행기한도래액,본년도발생금액중이행기한미도래액,총계금액
자본계정,84400000,0,84400000,기타수입,조달특별회계,2022,조달청,0,84400000,84400000,0,0,0,84400000
손익계정,93484200,93484200,0,재산수입,조달특별회계,2022,조달청,121748350,0,140357340,28264150,28264150,0,121748350
손익계정,840000000,840000000,0,경상이전수입,조달특별회계,2022,조달청,846000000,978950,847000000,6978950,6000000,978950,846978950
손익계정,300937290,300937290,0,재화및용역판매수입,조달특별회계,2022,조달청,366003180,1586312780,1665062350,1651378670,65065890,1586312780,1952315960
손익계정,3192284156,0,3192284156,융자회수금,조달특별회계,2022,조달청,0,3192284156,3192284156,0,0,0,3192284156
,2094376250,2094376250,0,재산수입,일반회계,2022,환경부,2107539820,70082180,1812942040,83245750,13163570,70082180,2177622000
,6660577410,6660577410,0,경상이전수입,일반회계,2022,환경부,7106249920,1758324440,378440020,2203996950,445672510,1758324440,8864574360
,0,0,0,재화및용역판매수입,일반회계,2022,환경부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2022,환경부,0,0,0,0,0,0,0
농어촌특별세사업계정,0,0,0,재산수입,농어촌구조개선특별회계,2022,환경부,0,0,0,0,0,0,0
농어촌특별세사업계정,0,0,0,경상이전수입,농어촌구조개선특별회계,2022,환경부,0,0,0,0,0,0,0
투자계정,810845300,810845300,0,재산수입,에너지및자원사업특별회계,2022,환경부,1125293020,64450350,1043146360,378898070,314447720,64450350,1189743370
투자계정,1601402480,1601402480,0,경상이전수입,에너지및자원사업특별회계,2022,환경부,3229128730,3092652580,6701388150,4720378830,1627726250,3092652580,6321781310
투자계정,2272000000,0,2272000000,융자회수금,에너지및자원사업특별회계,2022,환경부,0,2272000000,2272000000,0,0,0,2272000000
,1389152090,1389152090,0,재산수입,환경개선특별회계,2022,환경부,2190125270,438293950,5212305770,1239267130,800973180,438293950,2628419220
,5.88349E+11,5.87847E+11,502525930,경상이전수입,환경개선특별회계,2022,환경부,6.73104E+11,10530958490,7.25227E+11,95285362680,85256930120,10028432560,6.83634E+11
,1992700,1992700,0,재화및용역판매수입,환경개선특별회계,2022,환경부,7119170,7080000,126445930,12206470,5126470,7080000,14199170
,0,0,0,관유물매각대,환경개선특별회계,2022,환경부,0,3624674500,274794000,3624674500,0,3624674500,3624674500
,9.33584E+11,660300000,9.32924E+11,융자회수금,환경개선특별회계,2022,환경부,660300000,1.24292E+12,1.10762E+12,3.1E+11,0,3.1E+11,1.24358E+12
,300000,0,300000,기타수입,환경개선특별회계,2022,환경부,0,300000,100300000,0,0,0,300000
지역자율계정,454850,454850,0,재산수입,지역균형발전특별회계,2022,환경부,454850,107146560,454850,107146560,0,107146560,107601410
지역자율계정,9217070,9217070,0,경상이전수입,지역균형발전특별회계,2022,환경부,9217070,390088130,9217070,390088130,0,390088130,399305200
지역지원계정,874860,874860,0,재산수입,지역균형발전특별회계,2022,환경부,874860,0,13154250,0,0,0,874860
지역지원계정,5165070,5165070,0,경상이전수입,지역균형발전특별회계,2022,환경부,5165070,0,256951630,0,0,0,5165070
지역지원계정,5868000000,0,5868000000,융자회수금,지역균형발전특별회계,2022,환경부,0,5868000000,5868000000,0,0,0,5868000000
제주특별자치도계정,0,0,0,재산수입,지역균형발전특별회계,2022,환경부,0,0,0,0,0,0,0
제주특별자치도계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,환경부,0,0,0,0,0,0,0
세종특별자치시계정,7542790,7542790,0,재산수입,지역균형발전특별회계,2022,환경부,7542790,0,60771860,0,0,0,7542790
세종특별자치시계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,환경부,0,0,243787440,0,0,0,0
,0,0,0,재산수입,석면피해구제기금,2022,환경부,0,0,0,0,0,0,0
,371686750,371686750,0,경상이전수입,석면피해구제기금,2022,환경부,568535060,1011614410,1592293550,1208462720,196848310,1011614410,1580149470
,0,0,0,예금및예탁금,석면피해구제기금,2022,환경부,0,2808586916,2082112761,2808586916,0,2808586916,2808586916
,0,0,0,재산수입,일반회계,2022,통계청,0,0,0,0,0,0,0
,6183010,6183010,0,경상이전수입,일반회계,2022,통계청,6183010,0,61397080,0,0,0,6183010
,0,0,0,재화및용역판매수입,일반회계,2022,통계청,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2022,통계청,0,0,0,0,0,0,0
,0,0,0,재산수입,일반회계,2022,기상청,26540,12900,0,39440,26540,12900,39440
,13567650,13567650,0,경상이전수입,일반회계,2022,기상청,13567650,1818750,13567650,1818750,0,1818750,15386400
,0,0,0,재화및용역판매수입,일반회계,2022,기상청,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2022,기상청,0,0,0,0,0,0,0
,44000000,0,44000000,기타수입,일반회계,2022,기상청,0,44000000,44000000,0,0,0,44000000
,32177680,9665580,22512100,재산수입,일반회계,2022,경찰청,49973430,452214790,480761560,470010540,40307850,429702690,502188220
,1.42465E+11,1.42392E+11,72012470,경상이전수입,일반회계,2022,경찰청,1.84652E+11,1492437040,1.54844E+11,43680273910,42259849340,1420424570,1.86145E+11
,8867800,8867800,0,재화및용역판매수입,일반회계,2022,경찰청,51570070,21623660,9164800,64325930,42702270,21623660,73193730
,0,0,0,관유물매각대,일반회계,2022,경찰청,0,20000,0,20000,0,20000,20000
손익계정,0,0,0,재산수입,경찰병원,2022,경찰청,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,경찰병원,2022,경찰청,0,0,0,0,0,0,0
손익계정,21179740,21179740,0,재화및용역판매수입,경찰병원,2022,경찰청,21179740,0,22959500,0,0,0,21179740
손익계정,0,0,0,관유물매각대,경찰병원,2022,경찰청,0,0,0,0,0,0,0
,13610,13610,0,재산수입,일반회계,2022,공정거래위원회,13860,0,56670,250,250,0,13860
,10176006690,10176006690,0,경상이전수입,일반회계,2022,공정거래위원회,10512470200,63082700,10481467190,399546210,336463510,63082700,10575552900
,0,0,0,재화및용역판매수입,일반회계,2022,공정거래위원회,87000,0,0,87000,87000,0,87000
,9922000,0,9922000,기타수입,일반회계,2022,공정거래위원회,0,9922000,9922000,0,0,0,9922000
,11909970,11909970,0,경상이전수입,일반회계,2022,민주평화통일자문회의,11909970,0,11909970,0,0,0,11909970
,381430210,381430210,0,재산수입,일반회계,2022,문화재청,926744750,219897160,895533920,765211700,545314540,219897160,1146641910
,4685282370,4685282370,0,경상이전수입,일반회계,2022,문화재청,14235124110,20556250,7548401200,9570397990,9549841740,20556250,14255680360
,69500000,69500000,0,재화및용역판매수입,일반회계,2022,문화재청,73223990,0,69504730,3723990,3723990,0,73223990
,0,0,0,관유물매각대,일반회계,2022,문화재청,0,0,0,0,0,0,0
,0,0,0,기타수입,일반회계,2022,문화재청,8,0,0,8,8,0,8
지역자율계정,2173040,2173040,0,재산수입,지역균형발전특별회계,2022,문화재청,46584040,0,13255430,44411000,44411000,0,46584040
지역자율계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,문화재청,317072650,0,0,317072650,317072650,0,317072650
,12962350,12962350,0,재산수입,문화재보호기금,2022,문화재청,26550090,0,128177920,13587740,13587740,0,26550090
,470672500,470672500,0,경상이전수입,문화재보호기금,2022,문화재청,1005387920,0,2187670850,534715420,534715420,0,1005387920
,2149100,2149100,0,재화및용역판매수입,문화재보호기금,2022,문화재청,2149100,0,2149100,0,0,0,2149100
,8161919328,0,8161919328,예금및예탁금,문화재보호기금,2022,문화재청,0,14161919328,13999403983,6000000000,0,6000000000,14161919328
,0,0,0,재산수입,일반회계,2022,국가인권위원회,0,0,0,0,0,0,0
,0,0,0,경상이전수입,일반회계,2022,국가인권위원회,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,일반회계,2022,국가인권위원회,0,0,0,0,0,0,0
,687805000,0,687805000,기타수입,일반회계,2022,국가인권위원회,0,762713500,687805000,74908500,0,74908500,762713500
,0,0,0,재산수입,일반회계,2022,방위사업청,620500770,0,0,620500770,620500770,0,620500770
,5.33475E+11,3.86002E+11,1.47473E+11,경상이전수입,일반회계,2022,방위사업청,4.19785E+11,1.48965E+11,6.62838E+11,35274868820,33782727570,1492141250,5.6875E+11
,0,0,0,재화및용역판매수입,일반회계,2022,방위사업청,374160,0,0,374160,374160,0,374160
,2751161000,0,2751161000,융자회수금,일반회계,2022,방위사업청,0,2751161000,2943011000,0,0,0,2751161000
,2853350,2853350,0,재산수입,행정중심복합도시건설특별회계,2022,행정중심복합도시건설청,2853350,127370,2911370,127370,0,127370,2980720
,105575320,105575320,0,경상이전수입,행정중심복합도시건설특별회계,2022,행정중심복합도시건설청,118107350,0,115109160,12532030,12532030,0,118107350
,334197210,334197210,0,방위세,일반회계,2022,기획재정부,334197230,0,337315330,20,20,0,334197230
,1626152896,1626152896,0,교육세,일반회계,2022,기획재정부,1740829996,0,1950560506,114677100,114677100,0,1740829996
,4163617870,4163617870,0,농어촌특별세,일반회계,2022,기획재정부,23402919570,0,18646314770,19239301700,19239301700,0,23402919570
,0,0,0,재산수입,일반회계,2022,기획재정부,0,59137244620,54376446620,59137244620,0,59137244620,59137244620
,4410710,4410710,0,경상이전수입,일반회계,2022,기획재정부,4410710,2.64727E+11,2.49907E+11,2.64727E+11,0,2.64727E+11,2.64732E+11
,0,0,0,재화및용역판매수입,일반회계,2022,기획재정부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2022,기획재정부,0,5.72373E+11,3.07218E+11,5.72373E+11,0,5.72373E+11,5.72373E+11
,0,0,0,예금및예탁금,일반회계,2022,기획재정부,0,3312501151,3087377852,3312501151,0,3312501151,3312501151
,0,0,0,재산수입,국유재산관리기금,2022,기획재정부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,국유재산관리기금,2022,기획재정부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,국유재산관리기금,2022,기획재정부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,국유재산관리기금,2022,기획재정부,0,3.40108E+11,1.97318E+11,3.40108E+11,0,3.40108E+11,3.40108E+11
,0,0,0,재산수입,기후대응기금,2022,기획재정부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,기후대응기금,2022,기획재정부,1044600,138982860,0,140027460,1044600,138982860,140027460
,0,0,0,융자회수금,기후대응기금,2022,기획재정부,0,88100000000,0,88100000000,0,88100000000,88100000000
,0,0,0,예금및예탁금,기후대응기금,2022,기획재정부,0,22424176556,0,22424176556,0,22424176556,22424176556
,247992150,247992150,0,재산수입,대외경제협력기금,2022,기획재정부,5063548760,0,1700610950,4815556610,4815556610,0,5063548760
,9.65301E+12,22483157060,9.63053E+12,융자회수금,대외경제협력기금,2022,기획재정부,22483157060,1.06176E+13,9.75476E+12,9.87093E+11,0,9.87093E+11,1.06401E+13
,0,0,0,예금및예탁금,대외경제협력기금,2022,기획재정부,0,26517707308,29036773660,26517707308,0,26517707308,26517707308
총괄계정,2.25486E+11,0,2.25486E+11,재산수입,공공자금관리기금,2022,기획재정부,0,2.25486E+11,2.81314E+11,0,0,0,2.25486E+11
총괄계정,0,0,0,예금및예탁금,공공자금관리기금,2022,기획재정부,0,0,5.21232E+12,0,0,0,0
융자계정,0,0,0,재산수입,공공자금관리기금,2022,기획재정부,0,0,0,0,0,0,0
융자계정,4.48672E+11,0,4.48672E+11,융자회수금,공공자금관리기금,2022,기획재정부,0,4.49748E+11,5.32723E+11,1076000000,0,1076000000,4.49748E+11
융자계정,0,0,0,예금및예탁금,공공자금관리기금,2022,기획재정부,0,4.08476E+11,3.07815E+11,4.08476E+11,0,4.08476E+11,4.08476E+11
차관계정,0,0,0,재산수입,공공자금관리기금,2022,기획재정부,0,0,0,0,0,0,0
차관계정,0,0,0,예금및예탁금,공공자금관리기금,2022,기획재정부,0,0,3.43917E+11,0,0,0,0
,1.5742E+14,0,1.5742E+14,예금및예탁금,외국환평형기금,2022,기획재정부,0,1.5742E+14,1.78345E+14,0,0,0,1.5742E+14
,78500,78500,0,재산수입,복권기금,2022,기획재정부,1535480,0,3005410,1456980,1456980,0,1535480
,260832090,260832090,0,경상이전수입,복권기금,2022,기획재정부,1505876400,0,1482589420,1245044310,1245044310,0,1505876400
,0,0,0,재화및용역판매수입,복권기금,2022,기획재정부,0,0,0,0,0,0,0
,3.27552E+11,0,3.27552E+11,예금및예탁금,복권기금,2022,기획재정부,0,3.27552E+11,5.91462E+11,0,0,0,3.27552E+11
,617842950,617842950,0,재산수입,일반회계,2022,문화체육관광부,830095960,1791054970,1159574760,2003307980,212253010,1791054970,2621150930
,10356511360,10356511360,0,경상이전수입,일반회계,2022,문화체육관광부,12060886470,48691490,23263869800,1753066600,1704375110,48691490,12109577960
,74330420,74330420,0,재화및용역판매수입,일반회계,2022,문화체육관광부,75380420,520000,75374750,1570000,1050000,520000,75900420
,0,0,0,관유물매각대,일반회계,2022,문화체육관광부,0,0,0,0,0,0,0
,3450000,0,3450000,기타수입,일반회계,2022,문화체육관광부,0,3450000,3450000,0,0,0,3450000
,15362851,0,15362851,예금및예탁금,일반회계,2022,문화체육관광부,0,15362851,15362851,0,0,0,15362851
,125950,125950,0,재산수입,아시아문화중심도시조성특별회계,2022,문화체육관광부,4003650,0,68205830,3877700,3877700,0,4003650
,20137120,20137120,0,경상이전수입,아시아문화중심도시조성특별회계,2022,문화체육관광부,77113130,0,20137120,56976010,56976010,0,77113130
,0,0,0,재화및용역판매수입,아시아문화중심도시조성특별회계,2022,문화체육관광부,0,0,42333410,0,0,0,0
,100000000,0,100000000,기타수입,아시아문화중심도시조성특별회계,2022,문화체육관광부,0,100000000,100000000,0,0,0,100000000
지역자율계정,264570690,264570690,0,재산수입,지역균형발전특별회계,2022,문화체육관광부,802660820,2034740,408040020,540124870,538090130,2034740,804695560
지역자율계정,2076236380,2076236380,0,경상이전수입,지역균형발전특별회계,2022,문화체육관광부,7687067620,107971080,5289136550,5718802320,5610831240,107971080,7795038700
지역지원계정,211138030,211138030,0,재산수입,지역균형발전특별회계,2022,문화체육관광부,284609910,53742150,290453320,127214030,73471880,53742150,338352060
지역지원계정,4005588480,4005588480,0,경상이전수입,지역균형발전특별회계,2022,문화체육관광부,4839238730,483244630,13800029160,1316894880,833650250,483244630,5322483360
제주특별자치도계정,0,0,0,재산수입,지역균형발전특별회계,2022,문화체육관광부,0,0,0,0,0,0,0
제주특별자치도계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,문화체육관광부,0,0,0,0,0,0,0
세종특별자치시계정,0,0,0,재산수입,지역균형발전특별회계,2022,문화체육관광부,218410,0,0,218410,218410,0,218410
세종특별자치시계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,문화체육관광부,2524340,0,0,2524340,2524340,0,2524340
,122435570,122435570,0,재산수입,관광진흥개발기금,2022,문화체육관광부,152934570,3827440,681677260,34326440,30499000,3827440,156762010
,1224655320,1224655320,0,경상이전수입,관광진흥개발기금,2022,문화체육관광부,31079036000,45233720,11808321470,29899614400,29854380680,45233720,31124269720
,2.68123E+12,0,2.68123E+12,융자회수금,관광진흥개발기금,2022,문화체육관광부,0,3.18292E+12,3.00575E+12,5.0169E+11,0,5.0169E+11,3.18292E+12
,36189319,0,36189319,예금및예탁금,관광진흥개발기금,2022,문화체육관광부,0,3.2729E+11,3.97926E+11,3.27254E+11,0,3.27254E+11,3.2729E+11
,63191920,63191920,0,재산수입,지역신문발전기금,2022,문화체육관광부,63197170,0,63191920,5250,5250,0,63197170
,28234000,28234000,0,경상이전수입,지역신문발전기금,2022,문화체육관광부,28234000,0,28234000,0,0,0,28234000
,0,0,0,예금및예탁금,지역신문발전기금,2022,문화체육관광부,0,2892815876,2636472428,2892815876,0,2892815876,2892815876
,2510638950,2510638950,0,재산수입,일반회계,2022,보건복지부,7287571400,1021690,23353007380,4777954140,4776932450,1021690,7288593090
,29073567270,29073567270,0,경상이전수입,일반회계,2022,보건복지부,3.50634E+11,50353890,3.59498E+11,3.21611E+11,3.21561E+11,50353890,3.50685E+11
,0,0,0,재화및용역판매수입,일반회계,2022,보건복지부,240000,0,768023000,240000,240000,0,240000
,0,0,0,관유물매각대,일반회계,2022,보건복지부,0,0,0,0,0,0,0
,6275211420,6275211420,0,융자회수금,일반회계,2022,보건복지부,6275211420,0,14427727970,0,0,0,6275211420
,21574925090,0,21574925090,기타수입,일반회계,2022,보건복지부,0,21574925090,21712713090,0,0,0,21574925090
농어촌특별세사업계정,12105430,12105430,0,재산수입,농어촌구조개선특별회계,2022,보건복지부,104203190,0,53189880,92097760,92097760,0,104203190
농어촌특별세사업계정,93533500,93533500,0,경상이전수입,농어촌구조개선특별회계,2022,보건복지부,1559657300,0,405935870,1466123800,1466123800,0,1559657300
농어촌특별세사업계정,6366710000,0,6366710000,융자회수금,농어촌구조개선특별회계,2022,보건복지부,0,6366710000,7051710000,0,0,0,6366710000
투자계정,2116002210,2116002210,0,경상이전수입,에너지및자원사업특별회계,2022,보건복지부,2116002210,0,2120277340,0,0,0,2116002210
지역지원계정,39679830,39679830,0,재산수입,지역균형발전특별회계,2022,보건복지부,239245880,0,611765140,199566050,199566050,0,239245880
지역지원계정,826823000,826823000,0,경상이전수입,지역균형발전특별회계,2022,보건복지부,29148276530,0,31829445420,28321453530,28321453530,0,29148276530
손익계정,0,0,0,재산수입,국립재활원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립재활원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,20168580,6740220,13428360,재화및용역판매수입,국립재활원,2022,보건복지부,15098900,651268930,38683240,646199250,8358680,637840570,666367830
손익계정,0,0,0,관유물매각대,국립재활원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립정신건강센터,2022,보건복지부,0,0,0,0,0,0,0
손익계정,54725310,54725310,0,경상이전수입,국립정신건강센터,2022,보건복지부,54725310,0,54725310,0,0,0,54725310
손익계정,0,0,0,재화및용역판매수입,국립정신건강센터,2022,보건복지부,0,680308320,1493195830,680308320,0,680308320,680308320
손익계정,0,0,0,재산수입,국립나주병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립나주병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립나주병원,2022,보건복지부,0,902456220,660000000,902456220,0,902456220,902456220
손익계정,0,0,0,재산수입,국립부곡병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립부곡병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,20068870,0,20068870,재화및용역판매수입,국립부곡병원,2022,보건복지부,0,554803800,487366300,534734930,0,534734930,554803800
손익계정,0,0,0,재산수입,국립춘천병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립춘천병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립춘천병원,2022,보건복지부,0,471698260,387160540,471698260,0,471698260,471698260
손익계정,0,0,0,관유물매각대,국립춘천병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립공주병원,2022,보건복지부,0,18477560,0,18477560,0,18477560,18477560
손익계정,0,0,0,경상이전수입,국립공주병원,2022,보건복지부,0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립공주병원,2022,보건복지부,145424900,144814890,266600970,290239790,145424900,144814890,290239790
손익계정,0,0,0,관유물매각대,국립공주병원,2022,보건복지부,0,0,0,0,0,0,0
,4.53413E+12,0,4.53413E+12,융자회수금,국민연금기금,2022,보건복지부,0,4.54065E+12,4.85434E+12,6520000000,0,6520000000,4.54065E+12
,20000000000,0,20000000000,예금및예탁금,국민연금기금,2022,보건복지부,0,1.42219E+13,1.75446E+13,1.42019E+13,0,1.42019E+13,1.42219E+13
국민건강증진계정,22403880,22403880,0,재산수입,국민건강증진기금,2022,보건복지부,412088300,8586130,332497490,398270550,389684420,8586130,420674430
국민건강증진계정,1.71219E+11,1.71219E+11,0,경상이전수입,국민건강증진기금,2022,보건복지부,2.13844E+11,2.02052E+11,2.07681E+11,2.44677E+11,42625203500,2.02052E+11,4.15897E+11
국민건강증진계정,0,0,0,예금및예탁금,국민건강증진기금,2022,보건복지부,0,27227624068,53159123609,27227624068,0,27227624068,27227624068
공공보건의료계정,0,0,0,재산수입,국민건강증진기금,2022,보건복지부,0,0,0,0,0,0,0
공공보건의료계정,0,0,0,경상이전수입,국민건강증진기금,2022,보건복지부,0,0,0,0,0,0,0
,45492370,45492370,0,재산수입,응급의료기금,2022,보건복지부,80879730,4566690,65063160,39954050,35387360,4566690,85446420
,448808120,448808120,0,경상이전수입,응급의료기금,2022,보건복지부,4141111470,723273000,1110957760,4415576350,3692303350,723273000,4864384470
,7.3284E+11,0,7.3284E+11,융자회수금,응급의료기금,2022,보건복지부,0,7.3284E+11,8.94572E+11,0,0,0,7.3284E+11
,33000,0,33000,기타수입,응급의료기금,2022,보건복지부,0,33000,33000,0,0,0,33000
,0,0,0,예금및예탁금,응급의료기금,2022,보건복지부,0,1.09571E+11,99589176381,1.09571E+11,0,1.09571E+11,1.09571E+11
,11183560,11183560,0,재산수입,일반회계,2022,여성가족부,75075590,0,671541730,63892030,63892030,0,75075590
,273313220,273313220,0,경상이전수입,일반회계,2022,여성가족부,2845858390,0,8960971530,2572545170,2572545170,0,2845858390
,0,0,0,재화및용역판매수입,일반회계,2022,여성가족부,0,0,0,0,0,0,0
지역자율계정,0,0,0,재산수입,지역균형발전특별회계,2022,여성가족부,0,0,429260,0,0,0,0
지역자율계정,1025841760,1025841760,0,경상이전수입,지역균형발전특별회계,2022,여성가족부,1025841760,0,1374257690,0,0,0,1025841760
지역지원계정,0,0,0,재산수입,지역균형발전특별회계,2022,여성가족부,0,0,0,0,0,0,0
지역지원계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,여성가족부,0,0,0,0,0,0,0
세종특별자치시계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,여성가족부,0,0,0,0,0,0,0
,17340230,17340230,0,재산수입,청소년육성기금,2022,여성가족부,227424450,34970,48490050,210119190,210084220,34970,227459420
,1910893380,1910893380,0,경상이전수입,청소년육성기금,2022,여성가족부,5712458740,6291740,4226022700,3807857100,3801565360,6291740,5718750480
,0,0,0,예금및예탁금,청소년육성기금,2022,여성가족부,0,16085406093,15320279393,16085406093,0,16085406093,16085406093
,15872460,15872460,0,재산수입,양성평등기금,2022,여성가족부,31697780,694520,31987790,16519840,15825320,694520,32392300
,3523923720,3523923720,0,경상이전수입,양성평등기금,2022,여성가족부,10129395130,368875510,7507528380,6974346920,6605471410,368875510,10498270640
,339265184,339265184,0,융자회수금,양성평등기금,2022,여성가족부,339265184,0,339265184,0,0,0,339265184
,13545756219,0,13545756219,예금및예탁금,양성평등기금,2022,여성가족부,0,29095921167,24628227595,15550164948,0,15550164948,29095921167
,0,0,0,재산수입,일반회계,2022,방송통신위원회,0,0,0,0,0,0,0
,26715590220,26715590220,0,경상이전수입,일반회계,2022,방송통신위원회,28627604280,71607530,31303638850,1983621590,1912014060,71607530,28699211810
,0,0,0,재화및용역판매수입,일반회계,2022,방송통신위원회,0,0,0,0,0,0,0
,40000000,0,40000000,기타수입,일반회계,2022,방송통신위원회,0,40000000,40000000,0,0,0,40000000
,0,0,0,재산수입,일반회계,2022,금융위원회,0,0,0,0,0,0,0
,3427176110,3427176110,0,경상이전수입,일반회계,2022,금융위원회,5135956260,1020050,4100657800,1709800200,1708780150,1020050,5136976310
,0,0,0,재화및용역판매수입,일반회계,2022,금융위원회,0,0,0,0,0,0,0
,99910000,0,99910000,기타수입,일반회계,2022,금융위원회,0,99910000,99910000,0,0,0,99910000
,0,0,0,재산수입,농어가목돈마련저축장려기금,2022,금융위원회,0,0,0,0,0,0,0
,0,0,0,경상이전수입,농어가목돈마련저축장려기금,2022,금융위원회,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,농어가목돈마련저축장려기금,2022,금융위원회,0,0,0,0,0,0,0
,0,0,0,재산수입,공적자금상환기금,2022,금융위원회,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,공적자금상환기금,2022,금융위원회,0,58281463013,0,58281463013,0,58281463013,58281463013
,0,0,0,재산수입,일반회계,2022,국민권익위원회,0,0,0,0,0,0,0
,132427700,132427700,0,경상이전수입,일반회계,2022,국민권익위원회,180171410,70438860,372055900,118182570,47743710,70438860,250610270
,0,0,0,재화및용역판매수입,일반회계,2022,국민권익위원회,0,0,0,0,0,0,0
,60000000,0,60000000,기타수입,일반회계,2022,국민권익위원회,0,60000000,60000000,0,0,0,60000000
,6642000,6642000,0,경상이전수입,일반회계,2022,원자력안전위원회,17323650,0,0,10681650,10681650,0,17323650
,0,0,0,재화및용역판매수입,일반회계,2022,원자력안전위원회,0,0,0,0,0,0,0
,151221950,151221950,0,재산수입,일반회계,2022,교육부,151775910,1609140,153369040,2163100,553960,1609140,153385050
,1709658010,1709658010,0,경상이전수입,일반회계,2022,교육부,1833784250,147101430,1793325780,271227670,124126240,147101430,1980885680
,4508180,4508180,0,재화및용역판매수입,일반회계,2022,교육부,4508180,0,4508180,0,0,0,4508180
,0,0,0,관유물매각대,일반회계,2022,교육부,244419500,0,0,244419500,244419500,0,244419500
,7.5464E+11,0,7.5464E+11,융자회수금,일반회계,2022,교육부,0,7.5464E+11,7.54696E+11,0,0,0,7.5464E+11
,110042880,0,110042880,기타수입,일반회계,2022,교육부,0,110042880,110042880,0,0,0,110042880
지역지원계정,0,0,0,재산수입,지역균형발전특별회계,2022,교육부,0,0,0,0,0,0,0
지역지원계정,0,0,0,경상이전수입,지역균형발전특별회계,2022,교육부,0,0,0,0,0,0,0
,0,0,0,재산수입,유아교육지원특별회계,2022,교육부,73353280,0,0,73353280,73353280,0,73353280
,0,0,0,경상이전수입,유아교육지원특별회계,2022,교육부,928264230,0,0,928264230,928264230,0,928264230
,0,0,0,재산수입,일반회계,2022,외교부,0,0,6180,0,0,0,0
,459657960,459657960,0,경상이전수입,일반회계,2022,외교부,477311500,0,597414400,17653540,17653540,0,477311500
,0,0,0,재화및용역판매수입,일반회계,2022,외교부,0,0,114280,0,0,0,0
,4888720352,2398802382,2489917970,기타수입,일반회계,2022,외교부,2587746763,5923366117,6507724828,3622392528,188944381,3433448147,8511112880
,0,0,0,재산수입,국제질병퇴치기금,2022,외교부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,국제질병퇴치기금,2022,외교부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,국제질병퇴치기금,2022,외교부,0,2285891280,2253732040,2285891280,0,2285891280,2285891280
,142553880,142553880,0,재산수입,일반회계,2022,농림축산식품부,143421750,773430,142572880,1641300,867870,773430,144195180
,449065050,447470320,1594730,경상이전수입,일반회계,2022,농림축산식품부,668180080,766445010,1318681260,985560040,220709760,764850280,1434625090
,4380280,4380280,0,재화및용역판매수입,일반회계,2022,농림축산식품부,32285280,42252500,48829780,70157500,27905000,42252500,74537780
,0,0,0,관유물매각대,일반회계,2022,농림축산식품부,0,0,0,0,0,0,0
,275890,275890,0,융자회수금,일반회계,2022,농림축산식품부,275890,0,275890,0,0,0,275890
,449945000,0,449945000,기타수입,일반회계,2022,농림축산식품부,0,449945000,449945000,0,0,0,449945000
구조개선사업계정,11267250,11267250,0,재산수입,농어촌구조개선특별회계,2022,농림축산식품부,80942980,4790,26920850,69680520,69675730,4790,80947770
구조개선사업계정,613655260,613655260,0,경상이전수입,농어촌구조개선특별회계,2022,농림축산식품부,4066139410,0,3974274740,3452484150,3452484150,0,4066139410
