계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),0.0,일반행정,79831.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반용역비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),0.0,일반행정,70000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),0.0,일반행정,130000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),0.0,일반행정,50000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),0.0,일반행정,25200.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),0.0,일반행정,23000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),0.0,일반행정,247800.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),0.0,일반행정,18400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),0.0,일반행정,9000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),0.0,일반행정,64600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),0.0,일반행정,18000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,5400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,10000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,118600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반용역비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,24000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,15000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,8000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),0.0,일반행정,8000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),0.0,일반행정,30000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),0.0,일반행정,11000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),0.0,일반행정,100000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),0.0,일반행정,5000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),0.0,일반행정,20000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(개인정보정책국),0.0,일반행정,3600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(개인정보정책국),0.0,일반행정,12400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),0.0,일반행정,107400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),0.0,일반행정,168400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),0.0,일반행정,8000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),0.0,일반행정,11800.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),0.0,일반행정,212400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),0.0,일반행정,3600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),0.0,일반행정,14200.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),0.0,일반행정,10200.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(대변인),0.0,일반행정,3600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(대변인),0.0,일반행정,3400.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(운영지원과),0.0,일반행정,8480.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(운영지원과),0.0,일반행정,1520.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),0.0,일반행정,3600.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),0.0,일반행정,16120.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),0.0,일반행정,41280.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 인건비,인건비(기금인건비),인건비,기타직보수,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회 인건비,0.0,일반행정,467615.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 인건비,인건비(기금인건비),인건비,보수,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회 인건비,0.0,일반행정,13967320.0,0.0,0.0,0.0,0.0
,개인정보보호위원회 인건비,인건비(기금인건비),인건비,연가보상비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회 인건비,0.0,일반행정,109065.0,0.0,0.0,0.0,0.0
,개인정보보호위원회운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회법무지원,0.0,일반행정,515000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회운영,주요사업비(기금사업비),민간이전,고용부담금,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회운영지원,0.0,일반행정,160000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회운영,주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회운영지원,0.0,일반행정,126000.0,0.0,0.0,0.0,0.0
,개인정보보호위원회운영,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회운영지원,0.0,일반행정,23415.0,0.0,0.0,0.0,0.0
,개인정보보호위원회운영,주요사업비(기금사업비),여비,국내여비,일반지출,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회운영지원,0.0,일반행정,3000.0,0.0,0.0,0.0,0.0
