계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,법무감사팀기본경비,재난방재·민방위,13543.0,13543.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,소방정책본부기본경비,재난방재·민방위,47637.0,47637.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,예방안전본부기본경비,재난방재·민방위,3116.0,3116.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,정책홍보본부기본경비,재난방재·민방위,8218.0,8218.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,프로그램재정운영관리,재난방재·민방위,12030.0,12030.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,방재교육연구원기본경비,재난방재·민방위,7324.0,7324.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,방재연구소기본경비,재난방재·민방위,7612.0,7612.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,중앙119구조대기본경비,재난방재·민방위,16641.0,16641.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방방재행정지원,중앙소방학교기본경비,재난방재·민방위,10470.0,10470.0
,소방제도기술개발,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방정책관리,국가화재안전기준개선,재난방재·민방위,1745.0,1745.0
,소방현장검증강화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방정책관리,방화규범및기준개발,재난방재·민방위,4830.0,4830.0
,자율소방활동강화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,소방정책관리,의용소방대운용활성화,재난방재·민방위,4200.0,4200.0
,방재교육연구원운영지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,재난안전교육관리,선진방재교육전문가육성,재난방재·민방위,213200.0,213200.0
,방재기술연구개발,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2007,소방방재청,재난안전기술연구개발,방재기술연구개발,재난방재·민방위,13173.0,13173.0
